expanded_rl_record_id,anon_instance_id,category,selected_for_expanded_rl,selection_origin,sampling_pool,current_raw_passrate,current_valid_passrate,n_observed,n_valid,n_pass,infra_failure_rows
ERL-139AC11E11D73A7E,TRN-E4DCD1BF06EC0F1C,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E71BEAFC58190903,TRN-1C2A4066CB07112C,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-2F8CC75D2E2D77C5,TRN-6D98C8BAAF9E5C9C,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E16A96900676CA76,TRN-2A003099702131DC,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6496E0626D3F8AB1,TRN-85114F9E350ECD77,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-6FA71DE1ABAA2EF2,TRN-F6DEFB0973D36C40,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-821A5318118591D0,TRN-A757716E9EAF2BE6,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-67F2C9A04EE80B58,TRN-4C4645D077065A30,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EFA85F0320D4D51D,TRN-A04C08AC4A882C68,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5B1324C8F4CAA1AC,TRN-0EEAB24362E89292,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-EDBB4C5A76FD9A56,TRN-F4A942D7F8BC5EDA,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C051561CD32278EB,TRN-79A8686FBDD7BE80,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E4039C386A8D0A58,TRN-9DA8D2C202A5BF34,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-1709A83B505ADB41,TRN-FEB42201C84D7914,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A2EB00F4F511315A,TRN-8CEAF8FA81D44417,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1E5708DA89116071,TRN-7FA0485F555E432A,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5DED25E64F1663A3,TRN-7EE1EF604FFC8DF0,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-3753DCB5E6F65C47,TRN-A4B33D3C154A7D31,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A6A1C688447C7AAF,TRN-73A1EF8AF1B48060,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-026B7630416C328A,TRN-A4ADD8A42C3B45A7,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-60CFA165AD47E8E5,TRN-3353EFE69F2C370D,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-C76FFA73A460D1B7,TRN-1C8FFE8BC5674F78,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-00046D9513EE264D,TRN-6A271F2DDA95381D,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E7E6F55BDAF16B1B,TRN-EBFC80E8A91F3D29,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-2162DC7BB4513B0B,TRN-0545A17FDCB4554C,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-7DAE8D8ABA081F04,TRN-5FFC4FA8AE680094,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-22FFE7446823F5A7,TRN-1B80E08F3FE6F83C,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-02A698B487F3D1AB,TRN-71FD2FB833427C73,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-81B5EA7B57A04909,TRN-7010340C179CAF7D,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-6EBB4A33923E92A9,TRN-46ADFFA9AB32E624,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-9B4C3BBFC24651B4,TRN-332070BE625944E7,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A742FF1BECAF81E9,TRN-8DE60AA445B9DCEB,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-8F1C157ABD365D6F,TRN-7EF0A52DAF585A2A,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-28D63F09E07765AB,TRN-EA34F93B9B6A1A5B,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7C2745E6B2265B94,TRN-AC383DAC4FC36056,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-5785A136ADC26394,TRN-D6ABB8A6856317D9,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5BDBC6C9F28DB5C5,TRN-323D975EF08AA997,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F83BD9CFF0E2D27C,TRN-DA6516CD0AECA547,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D7618BE94F01F0AC,TRN-6485CB17F711D26F,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A852A58BDA787775,TRN-249C9534076F1560,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4B39CDC1A19A27E3,TRN-2B97461DBC1C600B,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-407697C2574AB5BF,TRN-23AD702003B5AAA2,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7B4A2FB093EA8C54,TRN-CC05F760D9E594CB,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-DEB927EC1AFB6DA8,TRN-02AB76E7D510B3DB,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7F255FB68DC5A2C4,TRN-2D28F0C51E879CE5,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-FBB0843DC4DAB91E,TRN-0700A6B2E99DF47A,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D37CEC5E60D626E0,TRN-831E67E452C7D8DB,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EA1FD8691AD7F796,TRN-64545695C610111C,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-888D8806404DCF9D,TRN-5399E41EF3BF4DF2,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-BB48F7371C649FBE,TRN-CDB0E6B28D7A24F7,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-587A48549F1DC118,TRN-E9335CD52176CD2A,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A8C45FAC393582B5,TRN-91E24088AA4623C3,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7E247507B45ED459,TRN-1059D3C309E7582A,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C1F2E7D403F35EFA,TRN-D21E73F5CA6D568A,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-1407D4EC0C2B656B,TRN-81688AEE4BC43B9F,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-24FD8B9EB043BCCB,TRN-A9E8539F16097839,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-2C40C9A777C903DC,TRN-281D48D1DB819EDB,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5F3B7544585AA43D,TRN-1A4CCBA95886AD24,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B781FAA8C8E73DD2,TRN-335C8CF59E16871A,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7B72A9D0A4CA5379,TRN-4BCD01911C1E9E90,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A52657D6B0DCB11B,TRN-36221B7BEC9C2C34,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6458F4EFDA6433D1,TRN-4B068F38D32A5C86,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-DADAAF6A5A9828E4,TRN-B848BD299EE213A1,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2D87B48528FF49C1,TRN-512AD94072578DF8,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-0D5CB37198B49841,TRN-6AAE84984D6EF2CE,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-80C36455E3DAD843,TRN-DEE431459A7CF7FE,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-EBB4D0DAEE9921D0,TRN-D3507510FE3A6BBE,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-F73CD778119B39C1,TRN-59BBA8FF646636BD,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A5D66B509542BDF9,TRN-CD97A276640BFF71,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7806C07C70F37B89,TRN-7FC7793B3CA63215,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-38B49B981B3A1835,TRN-16DEBD756FF9CF71,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-9970B8108D37973D,TRN-A7F4777D625A1354,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-48B3FEBA419C6F1C,TRN-8D039F56C9D5B57C,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-375D04A36D9FC9E2,TRN-605DE85C1C654B77,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-377B4540CA593191,TRN-1AF5229B5BE43077,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C672891B0689F70F,TRN-F72DBDA5B55962B4,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-54B0C6F350E27B1E,TRN-74888549B2347CB1,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-6180D64DDAE2A40D,TRN-5A67E19A88C2B58A,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-10BB80D568295B22,TRN-44444E8E02AD6E3A,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-83785637B40E4DFD,TRN-B39F95CE2A649CFB,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-F653A65E0569F7F8,TRN-126A63EAD42BB71B,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-D1C5296A80E16FE1,TRN-F5F4F8806228F3BC,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F0E7EA957A985D40,TRN-93B9AD6CD890346D,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8F2E78B5D1215B79,TRN-F15E964B1EFFAD25,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-96449DBFFB4BFB35,TRN-7587EC6ED711C6B5,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-5D678577C48E78AC,TRN-A257D3BBE0923CAE,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-393386DDE59D5042,TRN-5C6188A6928B87C0,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-DBB20ED109B7FD68,TRN-D360A477B31212A9,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-474CFB17B571D94A,TRN-CC8DE3489B9F6046,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-7602D6D98CCA2996,TRN-CB6B79D040B7CAFE,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-D6FF542E2A36F02F,TRN-A0661B44EABA49F7,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-FB00D33A64241FA6,TRN-9D954620D0DCC918,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F1645BED915307E1,TRN-330810C5D45AB9D2,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C74F931E00746565,TRN-7D3447C4ACCC0B75,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-C094443AFDBC192F,TRN-690548224D172404,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-3DB509D37A7367ED,TRN-8EE19607A12FC24C,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2F449ABA689A1B74,TRN-116C2D06641FEC07,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-359AAF27FB6DF5F5,TRN-D3903AFC0D976F20,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-9408D0B137A8B95B,TRN-827206087B28B12D,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5A93EE571461AE2C,TRN-BFE204B1151CA750,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9B1C67A558C5EA71,TRN-34D9B1E0CE8AA379,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5B823BE642260ACB,TRN-1D78F3B9C7FCD6B8,A,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-F3F2C1488E8F2659,TRN-509E2F10DCC5A61B,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-4CFF6B9560F009A5,TRN-D479F9DBD4262A14,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-94402876BD94427C,TRN-0B9062E4BE2A288A,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-64AA4051A45E3872,TRN-3E5C6EB2CC825D66,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-53F18DF6FBC2B04D,TRN-EDAA8916102819E3,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-6ED80B293E9FA6CA,TRN-C7A264BD009B5879,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-640724B0FDBED24C,TRN-4BF7C370EE8DC7AD,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-007B018C7B6605B9,TRN-77C9C106AB368809,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-90C938245EDAD285,TRN-E217181692513D87,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-078A8E02326FEF52,TRN-1877FD3E1F4047B1,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A06273AEB66B505C,TRN-7D4C149E5C67C375,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-E326C4604DB65DE5,TRN-98CEB041DBD99BE1,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A3D31CDBA02B5036,TRN-F1441D0491DC7E05,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-11038E3072ACBC28,TRN-2A111F4981B8A005,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-4165EB09654D67E6,TRN-015CF12182869E6B,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-A39B65E765C07892,TRN-6F141FC9A6B355AC,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-03DE5C7D81BAE7DA,TRN-30BC103C11BC9B91,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-1551546149C5F15F,TRN-CBC2F17702669E16,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-4AEF2C1E057A30D5,TRN-C901EEF07510B6F8,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2AC80071D7C7C377,TRN-AA1AE10788F846B1,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-CB1F6EB2BC1C6C2E,TRN-F518DB224538EF83,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-375C25A42B1B0B7D,TRN-6ACDF7F711E60A25,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C2031E4C583E8052,TRN-D5C54EE87025F4CD,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-869A4B620B3E7B7C,TRN-2F9786AD1FBFD5FD,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-171DDEC296C8717A,TRN-CA843C7351A4CCE9,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-8D32474B14EA4820,TRN-FE3624B5A78B06A6,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5F0EC74FB9153ED4,TRN-740742A0836CE1E8,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-F8C48616A77EAE35,TRN-65FE073EEA0154AE,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3091BECBDE89F475,TRN-FA9891AEF78AFFC6,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-261FE79FFD7759D8,TRN-6D451E4CF7935229,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-BF3C88ABE26AEEE0,TRN-6A33F382A6BED8DE,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-5A41EA8FE5F4D0B2,TRN-AC2E1587D0BB7634,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-9CE969155FCBD603,TRN-2F215D191C91D7AD,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-57733B2F1CFD7EDC,TRN-07851DE09074DAE5,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-DF02C18ED62FDFA5,TRN-D41CC9B2746C0256,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-02EF5B9F6D5D6241,TRN-FFEDF482C8445057,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-EB36E11C4ABA5B0D,TRN-8F74912896C642AC,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-845A13F5B49B8FF7,TRN-33E983B672DCD72B,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9E4EA3CC83CCD287,TRN-31D951385097101F,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-DE4339D20D005215,TRN-1F1F399B2C65AC9A,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-03720E17C6D58028,TRN-9B4DA2EAC367A3AC,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-241D35252D5B9C6E,TRN-2548272648C2D801,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2CB662330B9104A6,TRN-848988B9480EE293,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-0C8EABFE0CC4A6E6,TRN-90193FED8E501340,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-A40252DDD5C8759F,TRN-A74E274B038DC962,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-3BC24758FA7AAA32,TRN-B392C4C3D2635F42,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-76CD18BFA00359C3,TRN-E7807BED1BEC596D,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-4426B04404FA9F79,TRN-BAFAF985BCC0B207,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-74DD747A85000AF8,TRN-42EFDE4D90D30B6F,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-2462758D51588F19,TRN-66C2EFE04836055F,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-AFCB05BAB203B42E,TRN-64AA3AD4FB109AA2,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A9972D16BE6D4D0B,TRN-FEBB480E052D6982,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-7130C5CE575D285D,TRN-64B5540D5A2C2A70,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-9C33A04F03F1E103,TRN-744A8FCBDB17D15E,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-165D15B4B925EAF3,TRN-EE4F3C8253205156,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-9246BC009B605478,TRN-5487CA47DB1BA6C6,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-4EE8E15BD7C4CDF3,TRN-4624F7E540366C47,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-AC129C14037F299D,TRN-3A33FF99A5AC615D,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A3E9C391A81200E6,TRN-B95FB292CB8C5370,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E929FB5DE56DA9BC,TRN-A26A2CF93676F77B,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-D449F66E9739D251,TRN-0E5AA1CB4B462FCC,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-25F313BB5FFFEB2C,TRN-F961B4B7CB1EC760,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-C84C55FFC12636C3,TRN-7816D496F8C2121C,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-2CEDBD28D9C27067,TRN-5CF67C89BA2DC870,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-219F74EE1A88FA2E,TRN-AB7F6D632656DE0F,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-CB6F44FAADBC126F,TRN-0990D5789553F791,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-DCEBCC85A62BD509,TRN-24A5C7F4EB3ADC2E,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E0CC4798FD43C8A3,TRN-C91AD5BE9BF0E78E,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-29CF58CD72E91285,TRN-9BC721E9D86663F8,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-F683D1C9C16DDFDA,TRN-3E12536A6FE2C61A,A,true,unseen_probe,informative_non_extreme,0.25,0.3333333333333333,4,3,1,1
ERL-1B099627DD862239,TRN-D8E98E00BE4E92A3,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-94B611358F4605D5,TRN-D45472179450215F,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-CFACE09561E1E1B7,TRN-314075E9AEF68C02,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-3D8DA61AD8AFEB36,TRN-63607927ADFEE32D,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-A6D4272D99433D83,TRN-7FA5E283B16F594A,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-2A1935DCC64E28FD,TRN-A89B3686D81C6D62,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-29BABB576A95147E,TRN-EE38D73BE6B3C35C,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-EF24EA32DE7F03E8,TRN-047904192E013882,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-688C9F19DD0DE4BA,TRN-DB3306517B22FC70,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-BA969BB19335EB0B,TRN-6970598C13E4E3FE,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-5123D5B8C7F36F91,TRN-77B3C0D3015B2125,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-2626530D5AE447DF,TRN-51FB246EE01692D4,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-E24B485E3F025F98,TRN-1ECDBABD095340C1,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-4664F5F6F7F3428B,TRN-6E4D53CE88B737D7,A,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C5E645581EAB46FA,TRN-0B72DA9B81A54EE2,A,true,unseen_probe,recoverable_zero,0.0,0.0,4,4,0,0
ERL-01578374B93B9249,TRN-BAB421F3CAB0C04D,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-B1DDCD0FD37C9196,TRN-0F46C559D7CC748B,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-AD80EB5F1970E497,TRN-6BA772185CBB7D68,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-B8C532ADDFCB10FA,TRN-5FD717A1D643EFCA,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-E44CD7C167BB3370,TRN-7C844CC2ADEF3E3B,A,true,stage1_overlap,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-CF5AC328D8E43A7C,TRN-8A0DAD17EF7E955C,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-88B7470C56F9F9D6,TRN-60E35A500032C427,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-5FEEFDBB4CB2C798,TRN-37A3AD27233F061A,A,true,unseen_probe,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-8531E1F1C07377D0,TRN-C4EA3847D797D309,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
ERL-D9BEFC458F565436,TRN-D4AE99F067D8F07E,A,true,stage1_overlap,recoverable_zero,0.0,0.0,4,4,0,0
ERL-C4F51602CA9AE7CB,TRN-9BE6187BAE83A2DB,A,true,unseen_probe,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-20E1AA3C7A980269,TRN-B0B29440CE0F529B,A,true,stage1_overlap,informative_non_extreme,0.25,0.25,4,4,1,0
ERL-E899F5C699809B8D,TRN-387717FB2132D26B,A,true,stage1_overlap,informative_non_extreme,0.75,0.75,4,4,3,0
ERL-7EDDED3B47318868,TRN-B9589F5BC67C668B,A,true,unseen_probe,informative_non_extreme,0.5,0.5,4,4,2,0
