anon_instance_id,routing_group,source_subset,pooled_record_count
TRN-14F20B4E1FAF6819,A,initial_rl,1
TRN-15249DD7C70E227F,U,rest_3954,1
TRN-152515A8AB274AFB,U,rest_3954,1
TRN-1540936E4FF581CA,U,rest_3954,1
TRN-1546676887A65165,C,initial_rl,1
TRN-154E40EB1B9051B2,C,initial_rl,1
TRN-155958202A6A46A8,U,rest_3954,1
TRN-155E76DFA395F72C,C,initial_rl,1
TRN-15633520C92005A6,U,rest_3954,1
TRN-1563E214450FA380,C,initial_rl,1
TRN-1569F0D3F5EE4B23,U,rest_3954,1
TRN-158004DE7E1CA3AC,A,initial_rl,1
TRN-1580BBC355ECF06B,U,rest_3954,1
TRN-158F46491727C007,B,initial_rl,1
TRN-15915B87F601B8C7,U,rest_3954,1
TRN-159369C8989C4ACE,C,initial_rl,2
TRN-159B7C4B25319865,U,rest_3954,1
TRN-159CE4F5FEE10264,U,rest_3954,1
TRN-15B138E54513A8D7,C,initial_rl,1
TRN-15B5CAEB6AEC9F78,U,rest_3954,1
TRN-15CF549A117EC687,U,rest_3954,1
TRN-15D7B6C7E4F14373,U,rest_3954,1
TRN-15D89BE3BA663673,A,initial_rl,1
TRN-15D8B69793F1A602,U,rest_3954,1
TRN-15E08C912536CB93,U,rest_3954,1
TRN-15EA0ABD6C18717E,C,initial_rl,1
TRN-162328DF6313DD8D,B,initial_rl,1
TRN-162457A0D131E7E9,U,rest_3954,1
TRN-1624F038D5DD9ACF,U,rest_3954,1
TRN-16314D2BBFBE8CEC,C,initial_rl,1
TRN-1644581810A1C89F,U,rest_3954,1
TRN-1649D21B27869839,U,rest_3954,1
TRN-16576F820AED6D6A,C,initial_rl,1
TRN-1663E43EB85EC7FD,U,rest_3954,1
TRN-1665753D4AF63FFF,U,rest_3954,1
TRN-166B1057823181D2,U,rest_3954,1
TRN-166D0569043930BB,U,rest_3954,1
TRN-167185F80ADBEC4A,U,rest_3954,1
TRN-167EAEEC6795876E,U,rest_3954,1
TRN-167EDAC42280795B,U,rest_3954,1
TRN-168018D91962D56F,U,rest_3954,1
TRN-168E9EFECCDE11BA,U,rest_3954,1
TRN-168F9E21FEE85B30,U,rest_3954,1
TRN-1699E19B6CEC30C8,U,rest_3954,1
TRN-16A144440D52B110,U,rest_3954,1
TRN-16A669F4CC64AF57,C,initial_rl,1
TRN-16AD3565D424C15D,C,initial_rl,1
TRN-16ADB88C579D006A,U,rest_3954,1
TRN-16B8BB65D6418EFF,U,rest_3954,1
TRN-16C4EFE3916BEF67,U,rest_3954,1
TRN-16D94B1F07E48322,U,rest_3954,1
TRN-16DEBD756FF9CF71,A,initial_rl,1
TRN-16E13B344F2310B6,U,rest_3954,1
TRN-16E822388B37272C,U,rest_3954,1
TRN-16F361300C0DB0A1,U,rest_3954,1
TRN-16F51231020ECEF0,C,initial_rl,1
TRN-170237CF060EDD29,U,rest_3954,1
TRN-170FF5B4C01A3D43,U,rest_3954,1
TRN-17183D54BCD41B7F,C,initial_rl,1
TRN-17232B3CCC969DA7,U,rest_3954,1
TRN-17278B5697A2330C,U,rest_3954,1
TRN-172C77BC7C06E793,U,rest_3954,1
TRN-1730199DB5C161F9,C,initial_rl,1
TRN-17337422C1B6E665,C,initial_rl,1
TRN-175545DC77A5A320,U,rest_3954,1
TRN-1770CA321E85BB13,B,initial_rl,1
TRN-17781E9DACD4F275,C,initial_rl,1
TRN-1782297FAE4525DD,C,initial_rl,1
TRN-1782310209F166C6,U,rest_3954,1
TRN-178C29BCE86830F2,U,rest_3954,1
TRN-178E68CBB972D903,C,initial_rl,1
TRN-17914492E5C56633,U,rest_3954,1
TRN-1797B9C92C44D2E7,C,initial_rl,1
TRN-179F75834F84252B,U,rest_3954,1
TRN-17A4F9268BF0F261,B,initial_rl,1
TRN-17A787666F326A93,C,initial_rl,1
TRN-17D021204CCE3AC4,U,rest_3954,1
TRN-17DEED1358CE54B6,U,rest_3954,1
TRN-17EB630246A24D07,U,rest_3954,1
TRN-17ECCBEA81A93368,U,rest_3954,1
TRN-17EF51512C76A941,U,rest_3954,1
TRN-180A1F45858A0A4C,U,rest_3954,1
TRN-180AFA69D7F9778F,U,rest_3954,1
TRN-180F401D795BEA47,U,rest_3954,1
TRN-18153AC78BF0293A,U,rest_3954,1
TRN-182346FB9AB05EA0,C,initial_rl,1
TRN-182416A523805F83,U,rest_3954,1
TRN-182B47ACA6EA968B,U,rest_3954,1
TRN-1832F6344E6909C8,C,initial_rl,1
TRN-1839BB9CF31B9435,C,initial_rl,1
TRN-183B3DBF05FD5464,U,rest_3954,1
TRN-1841FCB77C14042D,C,initial_rl,1
TRN-184FBF3262F11E46,C,initial_rl,1
TRN-1856A79B23878148,C,initial_rl,1
TRN-186A3403B9B7FF9E,U,rest_3954,1
TRN-1875C07E211E32AF,B,initial_rl,1
TRN-1877FD3E1F4047B1,A,initial_rl,1
TRN-189DF6EB5FEDBA7F,C,initial_rl,1
TRN-18A86968C0CD7640,U,rest_3954,1
TRN-18B01E7B0386BDAA,U,rest_3954,1
TRN-18DE6CBA60DB98A9,U,rest_3954,1
TRN-18DF01D17EB789A1,C,initial_rl,1
TRN-18E0E1A0137BAEC5,C,initial_rl,1
TRN-18E80B1D3F6679F6,U,rest_3954,1
TRN-18EE86A6234C11D4,U,rest_3954,1
TRN-18EE895DE8A522E0,C,initial_rl,1
TRN-1907F61CA32F2BA4,U,rest_3954,1
TRN-190AA14AAF5FD0E7,B,initial_rl,1
TRN-1916B31E442EFDDD,C,initial_rl,1
TRN-193E5AC13B4F3551,U,rest_3954,1
TRN-1944D4D3E31D2415,U,rest_3954,1
TRN-194988A4BA8CA249,U,rest_3954,1
TRN-194AB44C78088F0F,U,rest_3954,1
TRN-194AEA1397616036,U,rest_3954,1
TRN-19521BC781DAAEF4,U,rest_3954,1
TRN-1956AADC0045E8D4,U,rest_3954,1
TRN-195B88BF4CF8EED9,C,initial_rl,1
TRN-195BCA1A742C47A7,U,rest_3954,1
TRN-195EAA5B78BD0BD7,B,initial_rl,1
TRN-19789970275ECD26,C,initial_rl,1
TRN-1997354CF9590942,U,rest_3954,1
TRN-19973BA39B64F908,U,rest_3954,1
TRN-19A5720479BDA8B0,U,rest_3954,1
TRN-19B2F6CE13FB10CC,C,initial_rl,1
TRN-19C3104FEAF76C38,C,initial_rl,1
TRN-19C6CCA0B1936D9E,U,rest_3954,1
TRN-19D0326778CE7408,U,rest_3954,1
TRN-19DD2F6E4EE12C95,B,initial_rl,1
TRN-19F26F4FC61F3052,U,rest_3954,1
TRN-19F34608C9677F6B,U,rest_3954,1
TRN-1A1595092E83BC77,U,rest_3954,1
TRN-1A3ACFAFD1E36686,C,initial_rl,1
TRN-1A437046B7CC1B9C,U,rest_3954,1
TRN-1A4CCBA95886AD24,A,initial_rl,1
TRN-1A59E942B95669C1,U,rest_3954,1
TRN-1A80C768340E265D,U,rest_3954,1
TRN-1A968524568BA6B7,U,rest_3954,1
TRN-1AAD19BB1A5857B9,C,initial_rl,1
TRN-1AB09B6EB29F5DEF,B,initial_rl,1
TRN-1AB97A22CD10AB84,U,rest_3954,1
TRN-1ABAA35A312CFC97,C,initial_rl,1
TRN-1ABAC430AFBF278A,U,rest_3954,1
TRN-1ABEB894643DE672,U,rest_3954,1
TRN-1AC981DD6E28E1BC,A,initial_rl,1
TRN-1AEDF16BD6CBC457,U,rest_3954,1
TRN-1AF5229B5BE43077,U,rest_3954,1
TRN-1B00DF1DC6E577D8,B,initial_rl,1
TRN-1B07826C05B27A13,C,initial_rl,1
TRN-1B08EFC650D57650,C,initial_rl,1
TRN-1B0C9F2746F7C83D,U,rest_3954,1
TRN-1B0D1DA8E42416E2,B,initial_rl,1
TRN-1B15998DAE294FCC,U,rest_3954,1
TRN-1B17154315442681,C,initial_rl,1
TRN-1B1A7F67E0FF85D8,U,rest_3954,1
TRN-1B2B86CA31A64E97,C,initial_rl,1
TRN-1B2EAB02B7D4B637,C,initial_rl,1
TRN-1B33520BBA4EF84F,U,rest_3954,1
TRN-1B3BC548C338F57C,U,rest_3954,1
TRN-1B3D8EB36BEE4AB4,C,initial_rl,1
TRN-1B3DCEA8E6663E44,A,initial_rl,1
TRN-1B50829715A076C3,B,initial_rl,1
TRN-1B541A3B2E81C5D3,A,initial_rl,1
TRN-1B5B074EFA7139E8,U,rest_3954,1
TRN-1B7264690A378BB1,U,rest_3954,1
TRN-1B7285F5233AC3E2,U,rest_3954,1
TRN-1B72A11A7D2D3F6E,C,initial_rl,1
TRN-1B7AAAC9A2FA75E8,U,rest_3954,1
TRN-1B80132D1B056883,U,rest_3954,1
TRN-1B80E08F3FE6F83C,A,initial_rl,1
TRN-1B87B4984A37F670,C,initial_rl,1
TRN-1BC74FC3CC61BC21,U,rest_3954,1
TRN-1BD1298751F76662,U,rest_3954,1
TRN-1BDFEE838E4F2DA9,C,initial_rl,1
TRN-1BE948C727D7B1E3,U,rest_3954,1
TRN-1BF64090AA8B3198,U,rest_3954,1
TRN-1BF9E11732F5AE77,U,rest_3954,1
TRN-1C0DC884119B61BA,C,initial_rl,1
TRN-1C0E28BD818690DD,U,rest_3954,1
TRN-1C11E6419360D0FE,C,initial_rl,1
TRN-1C1239E0E6E0FCBE,U,rest_3954,1
TRN-1C13FB9BF9B646CA,U,rest_3954,1
TRN-1C172F8993958CB7,U,rest_3954,1
TRN-1C27BBBF62B01363,C,initial_rl,1
TRN-1C2A4066CB07112C,U,rest_3954,1
TRN-1C40F5F1BE7DC405,C,initial_rl,1
TRN-1C4527B66689F1FD,U,rest_3954,1
TRN-1C4C23D65B283F6A,U,rest_3954,1
TRN-1C4C8DA3260DC737,U,rest_3954,1
TRN-1C50C7A4425375BE,U,rest_3954,1
TRN-1C6FE53DFF2C6211,U,rest_3954,1
TRN-1C702B5512F7FAA5,C,initial_rl,1
TRN-1C74CE4C257F3A51,U,rest_3954,1
TRN-1C8B1163D8759078,C,initial_rl,1
TRN-1C8FFE8BC5674F78,A,initial_rl,1
TRN-1C9D75C24448DEBA,U,rest_3954,1
TRN-1C9F5D6935469F65,U,rest_3954,1
TRN-1C9F9326241B169A,C,initial_rl,1
TRN-1CB34F9AFB2BC6AC,C,initial_rl,1
TRN-1CBCED409EB34D0E,U,rest_3954,1
TRN-1CD0C87E2BBFCC41,U,rest_3954,1
TRN-1CD68D70D87515F1,U,rest_3954,1
TRN-1CE1A664242EB6DF,U,rest_3954,1
TRN-1CE3753EF77C538C,U,rest_3954,1
TRN-1CEF4E1C1FE0E71D,U,rest_3954,1
TRN-1CFA7B90C8272828,U,rest_3954,1
TRN-1D06C3D9C4CABFC5,U,rest_3954,1
TRN-1D24BF7729C94FFE,U,rest_3954,1
TRN-1D37AC7BD8F977FD,U,rest_3954,1
TRN-1D3FE50573EBA6A2,C,initial_rl,1
TRN-1D4B1184B5B221C0,U,rest_3954,1
TRN-1D6FC5DCE84854D5,U,rest_3954,1
TRN-1D72F96D40C32A60,U,rest_3954,1
TRN-1D78F3B9C7FCD6B8,U,rest_3954,1
TRN-1D7ABD5AFC8BC8A3,A,initial_rl,1
TRN-1D8144187E367324,U,rest_3954,1
TRN-1D8ED87FC03F8031,B,initial_rl,1
TRN-1D91096067C860D6,U,rest_3954,1
TRN-1DD6D6941AFEA89F,C,initial_rl,1
TRN-1DD9FA8E431F4928,B,initial_rl,1
TRN-1DEC78A63241CB12,U,rest_3954,1
TRN-1DF47BDF644E8D3A,C,initial_rl,1
TRN-1E062D458663D212,B,initial_rl,1
TRN-1E0F264EC201972D,U,rest_3954,1
TRN-1E1457C189821EF1,U,rest_3954,1
TRN-1E17A6D29F32962B,U,rest_3954,1
TRN-1E184A2B182246EA,U,rest_3954,1
TRN-1E1D8B5E821AB4EC,U,rest_3954,1
TRN-1E2105364367BBFA,U,rest_3954,1
TRN-1E4824903ED645F6,U,rest_3954,1
TRN-1E48B1DE996A67BB,B,initial_rl,1
TRN-1E4BA474AA91C168,C,initial_rl,1
TRN-1E4F1BE45155B8A8,C,initial_rl,1
TRN-1E610ADC63820D35,U,rest_3954,1
TRN-1E6196F97C387D07,A,initial_rl,1
TRN-1E6F4FB9AA412A8A,U,rest_3954,1
TRN-1E7E2F552BFC4A8A,C,initial_rl,1
TRN-1E88D6B332F918F9,U,rest_3954,1
TRN-1E8D635B3C4DC62C,C,initial_rl,1
TRN-1E8FA20195040964,C,initial_rl,1
TRN-1E90A3CB374A05FF,U,rest_3954,1
TRN-1E9D5BEDCB9EE7CB,U,rest_3954,1
TRN-1EA1763299F1FA49,B,initial_rl,1
TRN-1EA30C4382EEA151,C,initial_rl,1
TRN-1EA8275B7F253B5C,C,initial_rl,1
TRN-1EA82C3595530FE2,C,initial_rl,1
TRN-1EB090E17B720963,A,initial_rl,1
TRN-1EB186608D91AA40,U,rest_3954,1
TRN-1EB64D4938844E8C,U,rest_3954,1
TRN-1EBB70275777C11E,C,initial_rl,1
TRN-1EBE198514B0C329,C,initial_rl,1
TRN-1EC036F521385A77,U,rest_3954,1
TRN-1ECDBABD095340C1,A,initial_rl,1
TRN-1ED5F8B479F9E66C,U,rest_3954,1
TRN-1EF221714CF88754,C,initial_rl,1
TRN-1EF3ECA5105E6006,U,rest_3954,1
TRN-1EF6E85FDD66606D,A,initial_rl,1
TRN-1EFDA1616394B258,U,rest_3954,1
TRN-1F026F42A316A121,U,rest_3954,1
TRN-1F1F399B2C65AC9A,A,initial_rl,1
TRN-1F2A4801D9D7C233,U,rest_3954,1
TRN-1F30213652CFFEA9,U,rest_3954,1
TRN-1F3482A8D5FD0193,U,rest_3954,1
TRN-1F3C40A19D2D118A,U,rest_3954,1
TRN-1F467BF329962502,U,rest_3954,1
TRN-1F5BE0AF79E59639,A,initial_rl,1
TRN-1F5BEE6E122E748F,C,initial_rl,1
TRN-1F5E22ABDCAA4620,U,rest_3954,1
TRN-1F98F4E75F488955,U,rest_3954,1
TRN-1FCB411DA5A551D5,U,rest_3954,1
TRN-1FCC46910D7B1A57,U,rest_3954,1
TRN-1FE999EB3B95C8F1,U,rest_3954,1
TRN-1FF37F8A2E8CDB6F,C,initial_rl,1
TRN-201419D4C5BD12BC,U,rest_3954,1
TRN-2014DE2AC51483CC,U,rest_3954,1
TRN-201EFF58DBD210B7,A,initial_rl,1
TRN-2031B8ADA3954970,C,initial_rl,1
TRN-20388EE2D38BCBE0,U,rest_3954,1
TRN-2049B0CC839303CA,U,rest_3954,1
TRN-204F1D2D9A062D87,U,rest_3954,1
TRN-20501D2904ACC3CB,U,rest_3954,1
TRN-206418D872C382AF,U,rest_3954,1
TRN-20699C2DB4EADFD9,U,rest_3954,1
TRN-206C0FAF18BB91E1,U,rest_3954,1
TRN-2070522276D8FEF5,C,initial_rl,1
TRN-2070BCED0F5A8AC3,C,initial_rl,1
TRN-207681A55ABE87CE,C,initial_rl,1
TRN-20925F4FAEA079B1,B,initial_rl,1
TRN-2098A80B58B8FAAF,U,rest_3954,1
TRN-209A3489BA40157A,U,rest_3954,1
TRN-20A1D6696D71643E,U,rest_3954,1
TRN-20A6DCDBAAE9A715,U,rest_3954,1
TRN-20AD8C3F40C6D4B5,C,initial_rl,1
TRN-20BE063BFFE745A9,U,rest_3954,1
TRN-20C612DCA7D03A9D,C,initial_rl,1
TRN-20C9E81ED36D04C6,B,initial_rl,1
TRN-20CAE10FC947E5AB,U,rest_3954,1
TRN-20E8FF0E5B65D890,A,initial_rl,1
TRN-20F482FA0EBB1880,U,rest_3954,1
TRN-20F98C2922E39BBE,U,rest_3954,1
TRN-2101B2EB18DD4146,U,rest_3954,1
TRN-210A2B22D4B93D97,U,rest_3954,1
TRN-21195DF8C0C1FC47,C,initial_rl,1
TRN-212D9046502F37CA,U,rest_3954,1
TRN-213BFE071A5D40A1,U,rest_3954,1
TRN-214835680765B4A2,U,rest_3954,1
TRN-214D20455DC4C948,U,rest_3954,1
TRN-214D36AD28D624F1,U,rest_3954,1
TRN-214D6E0AF9A67AFE,B,initial_rl,1
TRN-214FFD6CBD279BA1,U,rest_3954,1
TRN-215697A0AE74BF9C,U,rest_3954,1
TRN-216651349F274002,C,initial_rl,1
TRN-216BF59809158C21,U,rest_3954,1
TRN-21707FEF50CD9D42,U,rest_3954,1
TRN-2174D6BACA270AEA,U,rest_3954,1
TRN-2180424539A73FA4,U,rest_3954,1
TRN-218A9612006BDBE4,C,initial_rl,1
TRN-21A293A67E7E6CAE,U,rest_3954,1
TRN-21A69286AC98B453,C,initial_rl,1
TRN-21A7FE5EA7A0419A,U,rest_3954,1
TRN-21ACCC071F7A1C34,U,rest_3954,1
TRN-21BAED661A711D29,U,rest_3954,1
TRN-21BB779BBFA91515,U,rest_3954,1
TRN-21E127509E22D5CD,U,rest_3954,1
TRN-21F28B6AD045F29F,U,rest_3954,1
TRN-21F41CCA1149CE31,U,rest_3954,1
TRN-21FF51706FC59F52,C,initial_rl,1
TRN-2201171670D0E79D,C,initial_rl,1
TRN-22014EF936F0D889,C,initial_rl,1
TRN-220491037D3C54B4,U,rest_3954,1
TRN-22159B32AD16D41E,B,initial_rl,1
TRN-221D2EFF8A1CF70D,U,rest_3954,1
TRN-2224497D4F337D07,U,rest_3954,1
TRN-22285F9A1370AA6C,C,initial_rl,1
TRN-222C70E711B8C061,B,initial_rl,1
TRN-223C87EF75882E34,U,rest_3954,1
TRN-2240BF09EF66D3AB,A,initial_rl,1
TRN-2245F5479ADFF48A,B,initial_rl,1
TRN-2255C784F5603DF0,U,rest_3954,1
TRN-2257D1FD71B0AF37,C,initial_rl,1
TRN-225F84879E74B746,B,initial_rl,1
TRN-2268963F4A5AEB99,U,rest_3954,1
TRN-226BAD5D5F6ABB6E,C,initial_rl,1
TRN-2274AB20147A2D91,C,initial_rl,1
TRN-2286B985DE0F1547,A,initial_rl,1
TRN-22902C34D596C399,U,rest_3954,1
TRN-22902D4C1AAC336C,U,rest_3954,1
TRN-2299D4FC6F2A2199,U,rest_3954,1
TRN-22A5683B7D25AC74,U,rest_3954,1
TRN-22AE9069E4A3C7ED,U,rest_3954,1
TRN-22AE949BE654695B,U,rest_3954,1
TRN-22B65884FCF867A5,U,rest_3954,1
TRN-22BCE7090101F21E,U,rest_3954,1
TRN-22C006EDB9EFA248,A,initial_rl,1
TRN-22C38FA04370E415,U,rest_3954,1
TRN-22C60E48D07E0B70,U,rest_3954,1
TRN-22CB09AD6FB8845C,U,rest_3954,1
TRN-22D99FBE0E8E44F0,U,rest_3954,1
TRN-22E1B5FE52DAD91B,U,rest_3954,1
TRN-22FD313F98D3D94E,U,rest_3954,1
TRN-2306F265EC784C7C,U,rest_3954,1
TRN-231829B7709B268D,U,rest_3954,1
TRN-233ED8A618B2DCB8,C,initial_rl,1
TRN-2340C335E04C0A57,B,initial_rl,1
TRN-234665F9412A65B5,U,rest_3954,1
TRN-2349D33333029C7B,U,rest_3954,1
TRN-234BDE137C084205,B,initial_rl,1
TRN-235FB0AFDC0A92AE,U,rest_3954,1
TRN-23602E3E2F6493B2,C,initial_rl,1
TRN-236EA29D9750FDC2,U,rest_3954,1
TRN-236EE4A7D5549179,U,rest_3954,1
TRN-237828EA76B5D214,U,rest_3954,1
TRN-237B890B152361B3,U,rest_3954,1
TRN-2381D51A914ED3FC,A,initial_rl,1
TRN-238AAC03225D18FE,C,initial_rl,1
TRN-239D8EABF79ABFDA,U,rest_3954,1
TRN-23A3276AE34357E7,C,initial_rl,1
TRN-23A9994B58562BD8,B,initial_rl,1
TRN-23AD702003B5AAA2,A,initial_rl,1
TRN-23C4C9EE307962C8,U,rest_3954,1
TRN-23D8C8CB39BE714D,U,rest_3954,1
TRN-23DF6A784482956D,U,rest_3954,1
TRN-23EA15063FF173FE,U,rest_3954,1
TRN-23EAE13C604CB4B6,U,rest_3954,1
TRN-2408C530D83815E0,U,rest_3954,1
TRN-2410E2AEA5D1CBD9,U,rest_3954,1
TRN-2413B0B823DFACE8,U,rest_3954,1
TRN-241E1D33E2BCEB89,C,initial_rl,1
TRN-2427C995843AE8BB,U,rest_3954,1
TRN-24294920380C55C8,U,rest_3954,1
TRN-243489E5F068A79B,U,rest_3954,1
TRN-244304E33DCD804C,A,initial_rl,1
TRN-2449ABA6FEE0AD30,B,initial_rl,1
TRN-244E11737D9B24CF,A,initial_rl,1
TRN-2461A862B2989141,U,rest_3954,1
TRN-24637FB521F2F41A,U,rest_3954,1
TRN-24726D7B2F26F253,A,initial_rl,1
TRN-248332ADC2B9EA77,U,rest_3954,1
TRN-248D39937746FAB2,U,rest_3954,1
TRN-2495235CA402A503,B,initial_rl,1
TRN-24969E0B6671AF53,U,rest_3954,1
TRN-249C9534076F1560,A,initial_rl,1
TRN-24A5C7F4EB3ADC2E,A,initial_rl,1
TRN-24AAB8E32915E168,C,initial_rl,1
TRN-24B0FF24652CB745,U,rest_3954,1
TRN-24B2594A5C27ABCF,U,rest_3954,1
TRN-24C3ED730BFD6E73,U,rest_3954,1
TRN-24C87FC9472DCB37,U,rest_3954,1
TRN-24C8A71B38DDF1B5,A,initial_rl,1
TRN-24D00DCA9D6E9D5A,U,rest_3954,1
TRN-24D3B9BE4F1C8160,C,initial_rl,1
TRN-24DB5C8994E97B0A,B,initial_rl,1
TRN-24DFC4806F642FF6,U,rest_3954,1
TRN-24E163F8D5265076,U,rest_3954,1
TRN-24EA9C3810246D1B,U,rest_3954,1
TRN-2500823B22436038,U,rest_3954,1
TRN-250F424B52EC873A,U,rest_3954,1
TRN-25114C633BEB93D5,A,initial_rl,1
TRN-25132A2F6AC530E4,U,rest_3954,1
TRN-2521BB601C87C58D,U,rest_3954,1
TRN-252A63563F40296D,U,rest_3954,1
TRN-252B7B3830C809EC,U,rest_3954,1
TRN-253136EB7532222D,U,rest_3954,1
TRN-25384FFA1F30DC1D,U,rest_3954,1
TRN-25389D5035F6B848,U,rest_3954,1
TRN-2538C3B1772C8953,U,rest_3954,1
TRN-2539F686459A229E,U,rest_3954,1
TRN-253E4E66F16982BB,U,rest_3954,1
TRN-25425B00D8F21FD8,U,rest_3954,1
TRN-25427B7CE64A87D0,B,initial_rl,1
TRN-255DF09CA43FB587,U,rest_3954,1
TRN-25629FAC64145A0D,C,initial_rl,1
TRN-2572C6F2C426912F,C,initial_rl,1
TRN-257D5D0B4B8E96BE,U,rest_3954,1
TRN-258B4451F1F72BDD,C,initial_rl,1
TRN-259766A7E19EE652,U,rest_3954,1
TRN-25A3B9D42D68EEBD,C,initial_rl,1
TRN-25B130592A49C04B,U,rest_3954,1
TRN-25CDFD5959FC77AE,U,rest_3954,1
TRN-25D01C79FBDDE7FA,U,rest_3954,1
TRN-25D6081797DA18CB,C,initial_rl,1
TRN-25E03A6A8D30C3F0,B,initial_rl,1
TRN-25E423737F47C980,U,rest_3954,1
TRN-25F22772A3871DB2,C,initial_rl,1
TRN-25F47AD91189D3EC,C,initial_rl,1
TRN-25F5E2DDA1371AA2,A,initial_rl,1
TRN-25FBBAA4DA03F9BF,U,rest_3954,1
TRN-26047A7AFAC2455D,C,initial_rl,1
TRN-2606FD9F7208E65F,B,initial_rl,1
TRN-260B6E4A4C08FBD3,U,rest_3954,1
TRN-260E91DE26D3D311,C,initial_rl,1
TRN-260EE16D52944762,U,rest_3954,1
TRN-2617535DCFFE1810,C,initial_rl,1
TRN-26193061FABC1FCA,U,rest_3954,1
TRN-261BF8BE1CF05169,A,initial_rl,1
TRN-26280288D8D4CAA9,C,initial_rl,1
TRN-2629B62C244D6FB5,B,initial_rl,1
TRN-265731114D0E6BDF,C,initial_rl,1
TRN-265B34E692955B12,U,rest_3954,1
TRN-26644C333BE1BC0F,U,rest_3954,1
TRN-266913FFCAA1B48D,C,initial_rl,1
TRN-2678D14E0163687B,U,rest_3954,1
TRN-267FB3C8E13149AB,U,rest_3954,1
TRN-268B17A93A473F7D,U,rest_3954,1
TRN-268E4F11A730E892,U,rest_3954,1
TRN-268FE26505E85AA0,C,initial_rl,1
TRN-269110A688F90875,U,rest_3954,1
TRN-269F4AF6341FD8EF,A,initial_rl,1
TRN-26A5017D8C53DBAB,C,initial_rl,1
TRN-26B4141431C14238,C,initial_rl,1
TRN-26CC7A7B613DB12A,U,rest_3954,1
TRN-26D6B89B743F6E80,C,initial_rl,1
TRN-26D89C787775A532,A,initial_rl,1
TRN-26DBAA0C87465B7A,U,rest_3954,1
TRN-26EA549952F06209,U,rest_3954,1
TRN-26EDCF5F9E369D98,C,initial_rl,1
TRN-26F79289C756B597,U,rest_3954,1
TRN-27086D69C14969C6,U,rest_3954,1
TRN-274547CAC7BA6EE6,U,rest_3954,1
TRN-2745D6601C7D7B70,U,rest_3954,1
TRN-274B0D1A974C5E5C,U,rest_3954,1
TRN-275B9F8438879451,U,rest_3954,1
TRN-275DD534A58202C7,U,rest_3954,1
TRN-275E15B41BF210B0,C,initial_rl,1
TRN-27602C9A121C0363,C,initial_rl,1
TRN-27631EBC7F7A4D82,U,rest_3954,1
TRN-2775A3839AA55D2D,U,rest_3954,1
TRN-27783F06CDAA7C43,A,initial_rl,1
TRN-277B41495AA770A8,U,rest_3954,1
TRN-277B707C897267B2,U,rest_3954,1
TRN-278A11DFBAD8589C,U,rest_3954,1
TRN-278CAF9DFF0AA0AF,U,rest_3954,1
TRN-279D842009A262D9,C,initial_rl,1
TRN-279E38643CC3AF12,U,rest_3954,1
TRN-27A75622EA7D83AC,U,rest_3954,1
TRN-27AD7CE108EF1905,U,rest_3954,1
TRN-27B02F57A83793E7,U,rest_3954,1
TRN-27BBA37CC608A665,B,initial_rl,1
TRN-27BFBF3946606437,C,initial_rl,1
TRN-27CEEC49D2742B07,U,rest_3954,1
TRN-27D125019698B4AA,C,initial_rl,1
TRN-27DD33B231383091,U,rest_3954,1
TRN-27E0FABCA776D4B3,U,rest_3954,1
TRN-27E977E211ED5B21,U,rest_3954,1
TRN-27F325369F219B8E,U,rest_3954,1
TRN-28032D74D78BFDFA,U,rest_3954,1
TRN-281D48D1DB819EDB,A,initial_rl,1
TRN-28345C76E81DD9CA,C,initial_rl,1
TRN-283AE1CDABA5B8C2,B,initial_rl,1
TRN-2841AC7BEAE2D170,U,rest_3954,1
TRN-2842447ABA5718D4,U,rest_3954,1
TRN-284B9D662BC1E176,A,initial_rl,1
TRN-284E727961C3BD7E,U,rest_3954,1
TRN-2856717292C1073C,C,initial_rl,1
TRN-2866913FCB978C16,B,initial_rl,1
TRN-28674004999A9A79,C,initial_rl,1
TRN-28873A5EE13FB0FC,U,rest_3954,1
TRN-2898A218BF319100,U,rest_3954,1
TRN-289FC662F27BEDA0,C,initial_rl,1
TRN-28A5693619C5BE4B,A,initial_rl,1
TRN-28A8B639B1CE87C0,U,rest_3954,1
TRN-28AA74316D7AD8EC,U,rest_3954,1
TRN-28B7EAC536BBF8E2,C,initial_rl,1
TRN-28BC179852AB926B,U,rest_3954,1
TRN-28C34FCC8B814E47,U,rest_3954,1
TRN-28C5988783FCD43C,U,rest_3954,1
TRN-28E1E55ECB3428C4,U,rest_3954,1
TRN-28E2C1EDD7C66C26,U,rest_3954,1
TRN-28EB48F92F0A0A63,U,rest_3954,1
TRN-28EB621B596E6D59,U,rest_3954,1
TRN-28F7AC26A08F7038,U,rest_3954,1
TRN-28FE4084DF8846B8,U,rest_3954,1
TRN-290FB1D0D9A56B72,U,rest_3954,1
TRN-2929E6BE4002D4ED,C,initial_rl,1
TRN-293E9B01D5DA4029,U,rest_3954,1
TRN-29421BA843847558,C,initial_rl,1
TRN-294F3663D0786E5E,U,rest_3954,1
TRN-295970F0CAA584F0,U,rest_3954,1
TRN-295A1F3EF541BCAB,U,rest_3954,1
TRN-295B860BFEBC9BF8,U,rest_3954,1
TRN-296D9C6F42D20EA9,U,rest_3954,1
TRN-29788E86081EDB28,C,initial_rl,1
TRN-297F058DAC83C912,U,rest_3954,1
