mopd_record_id,manifest_position,anon_instance_id,source_record_id,teacher_category,upsample_occurrence
MOPD-98002C50F5F74197,257,TRN-B4E6CB3C0041D41C,REC-E51B1B03C849BE8C,B,1
MOPD-C1EEDAFA8DDA1746,258,TRN-B1410D739D6B6C81,REC-AC3727A403CB8B89,C,1
MOPD-C2AA1A71B1ADE713,259,TRN-0C56F488A781077C,REC-2D487F61498ED251,C,1
MOPD-EA6CB391FB625A1E,260,TRN-3B3E2E9832F75B1E,REC-B5F60662AED2C610,C,1
MOPD-BC7544CE39F07F03,261,TRN-8C336A8F29BE7D86,REC-319CCAEF9D99237F,A,1
MOPD-227BA7575DC2D878,262,TRN-AC383DAC4FC36056,REC-8C11F1408A84F27E,A,1
MOPD-77FA3E98892BB80F,263,TRN-AC383DAC4FC36056,REC-8C11F1408A84F27E,A,2
MOPD-FD90DBD5DA34F3EE,264,TRN-7FB1E97BAFCAB0DC,REC-735B92F63566EE4C,C,1
MOPD-C2C523D4A61ECFF3,265,TRN-BE32EBA8FBE1D10F,REC-E07109A5CAD92017,A,1
MOPD-FDCB0F114875DA8E,266,TRN-60C2A60652D010F5,REC-C9441308567B66E5,C,1
MOPD-5DFADEF0DD2D0846,267,TRN-2449ABA6FEE0AD30,REC-AA26B1EBE4EBBCEA,B,1
MOPD-A640A7EE85BA8989,268,TRN-AB122A6EC356BECD,REC-B2EF43A18474D77D,A,1
MOPD-892F6F1F8214EA9A,269,TRN-74915C8432A814A0,REC-BE287C3CC4901361,B,1
MOPD-8596938CABA89AE5,270,TRN-960437A0AC91004A,REC-C2F007DB3DE953EA,B,1
MOPD-8E51767E4AEF3394,271,TRN-3353EFE69F2C370D,REC-78597948BBA82E7A,A,1
MOPD-9837645F9970DFEB,272,TRN-313B881695FA14F8,REC-FA04B55AD9E0BCAE,B,1
MOPD-3F0D43E30602281F,273,TRN-8DF0CBD5C44DF06B,REC-16E81CC9064AE181,A,1
MOPD-5CE6C7D0CFDD0D12,274,TRN-34A9BFECAC96D253,REC-0AD26F8BA9BCF132,B,1
MOPD-10F4205295EC5160,275,TRN-848988B9480EE293,REC-85CF76E835488BBF,A,1
MOPD-82DE4A5E3DD80AEB,276,TRN-F98FFA237ACF0DB4,REC-B20B1582E2F47587,B,1
MOPD-A893770F1FE8A856,277,TRN-A9A57D8B302A849C,REC-2F8CDAF838A8EA5D,C,1
MOPD-CBD15FDAE20B9D59,278,TRN-23A3276AE34357E7,REC-E082ABEDFB12E756,C,1
MOPD-E645ACB88FA3E732,279,TRN-CDB0E6B28D7A24F7,REC-C1EBE3AC42AF1ECF,A,1
MOPD-5A6E737342E3850A,280,TRN-596A2E87A8DEA819,REC-6C580D288ABAD59C,A,1
MOPD-D3307E03F48E89B5,281,TRN-5B49A5E856A003FA,REC-23FC6116677C9A05,B,1
MOPD-3F6139DF3F3801ED,282,TRN-5B1F8AA40990EE16,REC-229859B24877C032,A,2
MOPD-0531C318319BCEB3,283,TRN-09A63CAE8DE48EB1,REC-7E305BA1722A0456,B,1
MOPD-64B9A4279CB63C28,284,TRN-AD84B925F8A722A0,REC-493BBAF0F0F153C0,B,1
MOPD-B9FEDC8040C97DF0,285,TRN-5BF2D81BAF3D9BFD,REC-E59E590512A12289,C,1
MOPD-B3EBDBF6B471B115,286,TRN-A880CC5478B77C50,REC-F5415ECAC2DE634E,C,1
MOPD-608997854B07240B,287,TRN-B0957F51B8BC62F0,REC-A96CED70A5055C47,A,1
MOPD-8E53AA6D4D8C5A21,288,TRN-7A08C0D84B8A6DBB,REC-AA4A09531937E015,C,1
MOPD-D305C96C055352BC,289,TRN-92CFFF442435FD04,REC-05BE943F7B081323,A,1
MOPD-5F760D20A7B13B1F,290,TRN-6DDB16040AE5454E,REC-7BED2CBC1370497A,A,1
MOPD-875EF55665591FA6,291,TRN-7696AFA2DD77CA5F,REC-7EAA3E80581956F1,B,1
MOPD-CD83D98323D62322,292,TRN-0F844742DD1BAE64,REC-70EC1CC0EC338C8A,C,1
MOPD-671419D6DA833D6F,293,TRN-4AC88586D82CEDEB,REC-AAA094765F26701A,B,3
MOPD-E4AB2020C24480BB,294,TRN-1B50829715A076C3,REC-6F98D51B465E35B6,B,1
MOPD-F8AA4B299B4FB33B,295,TRN-1875C07E211E32AF,REC-BBE75BD187964284,B,2
MOPD-0D3694525AC211E2,296,TRN-F72DBDA5B55962B4,REC-DEAC5CF0F5023051,A,1
MOPD-C925A1114E049825,297,TRN-77E4017FB81FF6A7,REC-A1D51D3638439411,A,1
MOPD-0504C9891C705B62,298,TRN-83A18076C7CA6DE0,REC-D87B21F67CDAFD94,C,1
MOPD-FA87129328D401B3,299,TRN-D412D38F359B853F,REC-774E77A9148D4FA9,C,1
MOPD-EC49E7B0170A6FEF,300,TRN-F45D8B5C0FA781BC,REC-7849841B2C5B1FAE,C,1
MOPD-56A5C81B69E7C0A7,301,TRN-9E8109CD5B3682B0,REC-6EAB18A4FE22D51A,C,1
MOPD-CC9F76713D90292E,302,TRN-548BD94AE648DB2E,REC-E368546672B20069,C,1
MOPD-5DC2BEE6182EA6AA,303,TRN-B084A02FD770CE65,REC-E1601027CFCAE209,B,1
MOPD-EB49E74756023F5C,304,TRN-017CFE2E01527FE9,REC-F1AFDC57D87633EC,A,1
MOPD-2FBD0D6A762F2793,305,TRN-A10B380BFDBB09CF,REC-027ED0F847AAC32A,C,1
MOPD-F017123B5DB51384,306,TRN-4B7DBA95302F01C0,REC-F46C4E7B1940A705,C,1
MOPD-C1FF382069AC94E8,307,TRN-CBA37779F907FF30,REC-C934A9D9E42343D9,C,1
MOPD-A546A292305C3B0C,308,TRN-61A5E34FB10C9E49,REC-44DD0196076E3F10,C,1
MOPD-86805B20B4D89DBC,309,TRN-D20A2E738BFE3EA2,REC-7F32DF006E42C438,B,1
MOPD-A9B08647887E1934,310,TRN-2D435ADEDE2C70F2,REC-D22EA84ACDB4B73D,C,1
MOPD-6C8E5841DDF541E5,311,TRN-DA8E16C580C1B34F,REC-B0D3CD99CF808DFB,A,1
MOPD-AF45AF0979B0976B,312,TRN-66C2EFE04836055F,REC-6E0A5EE00112342B,A,1
MOPD-8E60A7D49EC985A7,313,TRN-313B881695FA14F8,REC-FA04B55AD9E0BCAE,B,2
MOPD-1028E82169B6628E,314,TRN-6252B6301F9959A3,REC-5D92B630E4AAB2F7,B,1
MOPD-87A5AA3CD3108C1D,315,TRN-25F47AD91189D3EC,REC-64BCB0647CA5982A,C,1
MOPD-2913336B5A640D6E,316,TRN-6B82FBB49DE7876F,REC-9383D19CB3A2FB18,C,1
MOPD-4769BD42AA9F626B,317,TRN-D966FA3E608ACC41,REC-DE548224FBD4F840,A,1
MOPD-41938D56CDA170F2,318,TRN-8E209D9C5F28D2F4,REC-5A9C45D97D2CE13E,C,1
MOPD-2F2B4CC9F0CECA33,319,TRN-338F4C7E926EFD49,REC-859A0FD1C253EC12,C,1
MOPD-3C4C518731FB9D42,320,TRN-7337BA74EE16AB4E,REC-05E94D47F80C8FB6,C,1
MOPD-89192BA51566B8A6,321,TRN-2D28F0C51E879CE5,REC-AD7F388D7A07D90D,A,1
MOPD-09BD98C55EC10DF7,322,TRN-E13C858B86E6C0FA,REC-B2E2106CE106A7CC,A,1
MOPD-E5FC9CD613759A8D,323,TRN-B45A4D74A1CB501C,REC-9C05F1F4D34AD545,C,1
MOPD-07A4C7056A5F2FAB,324,TRN-C92B63258DF41880,REC-99F392E1E61C01C0,B,2
MOPD-DB3CCF74A90D33A8,325,TRN-9623FDEECC0439BE,REC-806971BF201B8E65,B,2
MOPD-AA68B9A3B2408106,326,TRN-EE61D47B7CA4CA4D,REC-87E256186159EDAE,A,1
MOPD-B2E3E4A2E010DFE0,327,TRN-CC9445A982F3942F,REC-AC0392F6967F4F41,A,1
MOPD-B11C3464998D9F0A,328,TRN-798DB4EE02DA52C1,REC-7D808C85FFD22DB9,A,1
MOPD-568B6622EE511449,329,TRN-9899AF6FAD4DC891,REC-26B8DCB8E6755146,B,1
MOPD-64038C1B7CF9A88E,330,TRN-414C03CB9F8520D1,REC-1A1C9A1889033507,C,1
MOPD-A124A12B3FCB506A,331,TRN-5316502D93C1A5EA,REC-68AD8EA0D181C3B5,A,1
MOPD-D4DFA555637DE6D3,332,TRN-9C6C760E9A8FC9D9,REC-13F991CCDE8D7575,B,1
MOPD-A1FB1A929D7931F3,333,TRN-AE6011613D0E3C99,REC-7DC223D5D5FB93C1,C,1
MOPD-45EE8C61A148EE08,334,TRN-E3234C251BAB9648,REC-9750B7EE7DC7DAED,A,1
MOPD-C5486FBFD57D9583,335,TRN-8B533E6CE50EF032,REC-3000D76A581F295A,C,1
MOPD-7D9CC76F1B816696,336,TRN-C2B191562990245B,REC-D25849A95F0BE994,C,1
MOPD-3C433F451EBE47CD,337,TRN-249C9534076F1560,REC-5DCFED2210157368,A,1
MOPD-0996A71E6F0447AE,338,TRN-C94EB920C213DC55,REC-9997C372DE7C891F,A,1
MOPD-43CE457A8791064C,339,TRN-9040B52FFA495EC0,REC-36BF0E6D4538CDA3,C,1
MOPD-124B94BB26DC983F,340,TRN-C9C8CD1049454F96,REC-2C39B4E77DA3CB36,B,1
MOPD-487D514EF0919B7F,341,TRN-569D2F130D41BBB9,REC-3E6CAA632EE2D6AC,A,1
MOPD-21F93B69F7F63527,342,TRN-C7D792707328DEB0,REC-EEE535EB05D224CF,B,1
MOPD-B6749DE6373A129C,343,TRN-8E0C383CE692294B,REC-E0B082D5555B2749,A,1
MOPD-A29B7D2B25FA335E,344,TRN-EF96CE7CA8F17059,REC-0A652EB6CCA7E9B1,B,1
MOPD-9CA74BBFE66BFBEA,345,TRN-E07BA44793E5D16B,REC-5FA40F565064BB41,B,1
MOPD-8BDD03BD431D2385,346,TRN-4A2BC27162050F3C,REC-98ED356B9D3CF0FE,C,1
MOPD-2F1C14E830D0DE83,347,TRN-6FE7D762C68CF411,REC-1263A6D46DE6319F,C,1
MOPD-6C8193BFDBBAA34F,348,TRN-F588A8200C762A7D,REC-D22E8D146927A8F6,A,1
MOPD-578E7D74C54AD61C,349,TRN-E38D071A166003CF,REC-87E453A5FCD05D4B,B,1
MOPD-DBAD5E83CA0B9F8C,350,TRN-5DED2ECEB3A550E4,REC-A847DF35F6204012,B,1
MOPD-8B25BFEF35512CF7,351,TRN-00E4E876B2CC48A9,REC-5B5BBAC0A1B6BC40,A,2
MOPD-09C7631A15A21742,352,TRN-D4F4B090126AB7C6,REC-8C4BA5952B374914,A,1
MOPD-164706D3AE31DFCF,353,TRN-3BB6F1122516027B,REC-C54A8DF73BBBAF8B,C,1
MOPD-836CCA7BAE4B226B,354,TRN-FF24E8512D862D30,REC-A99B32EC3F13F3C5,C,1
MOPD-0415A2880914174E,355,TRN-A0A553D9CBF9E7F5,REC-1816A64984AFE3E5,B,1
MOPD-B643EDDACA11B2A6,356,TRN-892B85C5C3E5172C,REC-55BD95E20EDD6D20,A,1
MOPD-35199D3C9B6A8B86,357,TRN-F02C13243D7B83AF,REC-B6596DA0466AD86E,A,1
MOPD-5B9639670325672E,358,TRN-902917AF91636B39,REC-99589B7532CEF10C,B,1
MOPD-96AA8159B9CD89D7,359,TRN-D47ED735B6A2C350,REC-3821B30C8032A3F3,C,1
MOPD-39C9116AE5EFD54E,360,TRN-358EB7EAC6EB76FF,REC-55B481D825A3F819,B,1
MOPD-CCC9F2D627352FDE,361,TRN-65241B426375CE78,REC-C7488C6690FA7C46,B,1
MOPD-239B939E28826992,362,TRN-C73573D9732C08AB,REC-EFBF27A908E003B8,B,1
MOPD-07FD92DDFB2F57C0,363,TRN-D2A61B21AFF9C638,REC-9E5E6B5CC5D7F935,A,1
MOPD-625F11E1C79820FD,364,TRN-3BBA5FA62E9324DB,REC-0A7FF06485F68A0A,A,1
MOPD-CB4AF1B9FB718A45,365,TRN-5A2FB31D5D51EAC4,REC-73A2543CC0B0FC4E,B,2
MOPD-B4E0BB00F9BBB65F,366,TRN-D8943984BC49C3D0,REC-190764328AFA19D3,C,1
MOPD-069F27830451A2DB,367,TRN-BA254DD340CC88B3,REC-55DDBE5352815DD9,B,1
MOPD-590D06C1A16F54AD,368,TRN-92C2BAD546A9714D,REC-2EC1DF6D325F41C7,C,1
MOPD-CF453B2E271198A6,369,TRN-A98C8574DF76E7F4,REC-0431059C270E2EB3,B,1
MOPD-56E7E86C542E5465,370,TRN-B2A47F7A2248852C,REC-8E42E1A301A21822,A,1
MOPD-7A015C467931DCFF,371,TRN-7D8E0064738DE773,REC-AC1C08A897D31E63,C,1
MOPD-0A43A8D70B99F061,372,TRN-9315D7147682092E,REC-82E88B8E4BEEAC4D,B,1
MOPD-53FADAB4B6412C53,373,TRN-27783F06CDAA7C43,REC-AA4F36EFB2D843C8,A,1
MOPD-2562C0163EDE952E,374,TRN-E503524B98FC59BD,REC-FEB116158B53BB32,A,1
MOPD-11AD81730071A2EA,375,TRN-73FF8AD3367824AD,REC-7B5140B637DFAB72,B,1
MOPD-9E09302E76301BC0,376,TRN-E52FBEA5BB12A544,REC-8FBE0126FC7B7C08,A,1
MOPD-A7A982CBB7EEB871,377,TRN-03FA34A9FF48943E,REC-0E3AB721BDA97AB8,A,1
MOPD-739AB6FF6469C41B,378,TRN-5B49A5E856A003FA,REC-23FC6116677C9A05,B,2
MOPD-BF47CCD013745D0C,379,TRN-ECFE613E82A3B3AD,REC-EEBAAA197976F691,C,1
MOPD-FA3256D6165E1E11,380,TRN-58ED8AEE3772EC44,REC-FD21FC59CB59AD56,C,1
MOPD-BF91A86A719A281B,381,TRN-2F14F31693F52D97,REC-19A33077BFF6FEAC,A,2
MOPD-508A61F00A14BCA4,382,TRN-C2B20A5A7998C655,REC-CFB579CFE6A2C6F9,A,1
MOPD-C4858B638BBD6974,383,TRN-FF35CAD87E1D655C,REC-3F9009DA4AD0D65D,C,1
MOPD-C15EF90F7EBA18BD,384,TRN-9234C3B39F456913,REC-731A8EFB41F658ED,A,1
MOPD-68CF78355A01F211,385,TRN-AC2E1587D0BB7634,REC-5DE5AFF7D987327C,A,1
MOPD-D605C0951960BFB3,386,TRN-1AC981DD6E28E1BC,REC-1EBB8AEC6FB88A4C,A,1
MOPD-2636D2B53272F7D2,387,TRN-C3107FC1855C143C,REC-2ABE891F590E33EC,C,1
MOPD-A96698FC33D55846,388,TRN-7B75432D370F5459,REC-04B1856C00CB1BE8,C,1
MOPD-A88D9A5372C22A81,389,TRN-3C63B9524C79122E,REC-3740AC78A556F8C1,A,1
MOPD-5CE0EA9B8DC416E5,390,TRN-8BA4FBD7F0CCB26F,REC-DBF4BAD6CA57880C,B,1
MOPD-3761AE79C4E5633E,391,TRN-AECB386F50F57241,REC-EDE2032B939B6F01,B,1
MOPD-3DA5D3D5D3A2C355,392,TRN-604239D692D2E8B2,REC-069A60C54EA7A17F,C,1
MOPD-1A0994E7858A2ADB,393,TRN-5399E41EF3BF4DF2,REC-256D815ACC208141,A,1
MOPD-5C365E9A84829134,394,TRN-22C006EDB9EFA248,REC-08F9AB0CC8D843C4,A,1
MOPD-A20F45CD89B8CA0F,395,TRN-214D6E0AF9A67AFE,REC-9CC21DFE356C3322,B,1
MOPD-62D5845BE92CECFC,396,TRN-58316325BD5616FC,REC-2447AFBF5BDABF09,C,1
MOPD-65E29AE3E793AF54,397,TRN-1ECDBABD095340C1,REC-49824A193EA84622,A,1
MOPD-B7FE07A414234AEC,398,TRN-7FA79DD43E9D9136,REC-6BF234E6FD5B22C9,C,1
MOPD-950B63828C3DC994,399,TRN-CAB0FF7B19DE8A85,REC-820BB213350BAB80,C,1
MOPD-21AEECE865D41F23,400,TRN-9C60ACBFB7A960F5,REC-0E2A5000C3969C2C,B,1
MOPD-98FE9A2BB1162DC5,401,TRN-5234E7EF97CA46FB,REC-C2FB0E420A0E3472,A,1
MOPD-9F02F2D1BA4E29F2,402,TRN-9DA8D2C202A5BF34,REC-81A28017605280BE,A,1
MOPD-B0D5B27B62D79AA4,403,TRN-7A09A4E02E9304B7,REC-379686E6FA8F2C8B,C,1
MOPD-7CFCA68867FB4261,404,TRN-962665FFB50AE7A4,REC-906F2324EFB7F010,C,1
MOPD-349D487606361C33,405,TRN-2070522276D8FEF5,REC-71E4F4A36A8310BD,C,1
MOPD-C21BFC4A757EA5F8,406,TRN-7514973ED244EA96,REC-C858C5E510EA3816,B,1
MOPD-942720EA24051451,407,TRN-ACAC63E0AA8E3C76,REC-1040F13033B94FAC,B,1
MOPD-8DB9AE888054AF2F,408,TRN-50FFA55227CBD027,REC-B7D82A6F84D54D98,A,1
MOPD-26B4BCFAF51C525A,409,TRN-F6E37D199AC5B9A3,REC-B8E799A489CB880E,C,1
MOPD-F3BBE51C41A94BA7,410,TRN-B7FC9A950E934D85,REC-DF484D190E7584DB,C,1
MOPD-9C998D1701AD6691,411,TRN-17781E9DACD4F275,REC-A41F031CCDC2F594,C,1
MOPD-32F7E76662A91AAC,412,TRN-07051A6AD643C7A8,REC-5431B9EFDE9B080D,C,1
MOPD-8F9DE60EDD8D1744,413,TRN-D86947A7F7CF7A17,REC-84FA4342EA0DF705,B,1
MOPD-DBE48B24C7BA604B,414,TRN-E979ACC89206B6DA,REC-3989742BD4AF296C,C,1
MOPD-30236A7244483205,415,TRN-F07F92F2ADACECE2,REC-0318CF1A3985A6EA,C,1
MOPD-EFB066EBBDF54B31,416,TRN-42EFDE4D90D30B6F,REC-57859F753D6915C2,A,1
MOPD-C3950652AFAA96C0,417,TRN-CA0E2C576FA78C85,REC-9BA192C1B7C225D9,B,1
MOPD-110B2974077C11AF,418,TRN-5E8F0DA93C231EC0,REC-20C7E0B0A61F06FE,C,1
MOPD-29427CDE373A2584,419,TRN-586DAB962B71360B,REC-FB58C0C5EFDD51C2,C,1
MOPD-422CB61913738DB9,420,TRN-75FAB82E11C65E2E,REC-CA938A1169C8B074,C,1
MOPD-85C373F87C5C282B,421,TRN-EA9A6E1DC1915349,REC-B47BCF0997D3A31C,C,1
MOPD-A02C75AF8F8E8212,422,TRN-2A95EA48772B91BD,REC-33B78479D29F0959,C,1
MOPD-600BDB55921ADA46,423,TRN-AB3B3E4C2E9FB425,REC-196580B92D11F076,B,1
MOPD-8AD24FA43BCA92E2,424,TRN-266913FFCAA1B48D,REC-56E9880AED5998FE,C,1
MOPD-96179AB8891CBD2C,425,TRN-FA0C5F817C83AC3B,REC-4A11B88820D8331E,C,1
MOPD-4C968840E50953E0,426,TRN-7A57A267BB932EB9,REC-0DAD361880DA5792,C,1
MOPD-F307C80C581285CB,427,TRN-BE0E15441B89CA73,REC-F1A66DCC90EBCBEF,C,1
MOPD-62A2FC1497F943D4,428,TRN-B89990820777FF0C,REC-43CDE4B77F4F2B28,A,1
MOPD-889848738EA98295,429,TRN-9DF2C38C6D0BF027,REC-92091A550775F84B,B,1
MOPD-1FE98D18266F4DB2,430,TRN-D76AE57B96F3FCBA,REC-C6ADD83006AEDDD9,C,1
MOPD-55A1CFD20AF7C605,431,TRN-6BB0A767E79E2B9B,REC-FD223062FFBF18DA,A,1
MOPD-83964E3F2D5BCC67,432,TRN-931E0A1B7F1570BE,REC-0E21A0884961CEE4,B,1
MOPD-F686D737EF390F97,433,TRN-C03907E4B90E6E2D,REC-44D9EB26ECF82E56,B,1
MOPD-3854D747CF896D09,434,TRN-FE3EABEE8C3A538A,REC-BF75ED3B47117C75,C,1
MOPD-7DB5A619AB85D032,435,TRN-A49AEC4436043947,REC-5B45B1C3810E3C32,C,1
MOPD-8E315480DF1824E3,436,TRN-00CEDB01262EA8CE,REC-BB84C5771B18A5AD,B,1
MOPD-21A646BC2D34760D,437,TRN-B5EB49CC4DFE01B7,REC-3BB50C4C09EF951F,C,1
MOPD-7D4377460B136F32,438,TRN-E7807BED1BEC596D,REC-F9BA58842FDC9B40,A,1
MOPD-0F6BE0A59C06BCD9,439,TRN-ED56AF0CB307D905,REC-C3C140CCD03C1C0A,C,1
MOPD-EB2072CCB9A80FF9,440,TRN-1D8ED87FC03F8031,REC-91543CA638DFFC28,B,1
MOPD-14FC5D291710A24E,441,TRN-FA18F7E067038225,REC-1AEC22EDD6A4CDC7,A,1
MOPD-CF210FEE61E07320,442,TRN-D222663B5D5EFAE4,REC-921D2B147370A01A,C,1
MOPD-13979D447B61A598,443,TRN-19DD2F6E4EE12C95,REC-D6F232E69BD04E12,B,1
MOPD-3B2DAB84ACBDD31D,444,TRN-EAAB45BBBA830EA3,REC-4ADCDACD67355A19,C,1
MOPD-81C8684F5F87EEC4,445,TRN-FFEDF482C8445057,REC-A8E8FD0D2CE0B3E5,A,2
MOPD-7FD165A962E2DCE9,446,TRN-8CEAF8FA81D44417,REC-041175D570BB26E5,A,2
MOPD-1742B11E651C161D,447,TRN-9602EF679C6F2C81,REC-8DD2D1333ED903E2,B,1
MOPD-51A8F95B9D5D0A60,448,TRN-7C67C108BC68B339,REC-B5DA799798BDD8D4,B,1
MOPD-35605F8E4152790E,449,TRN-CA9086DC4983F5BF,REC-4FE5AEF8762BF70F,A,1
MOPD-E4B45774CD49A0FC,450,TRN-7010340C179CAF7D,REC-20695065A470FF61,A,2
MOPD-672BB0BC7FF561D1,451,TRN-35204140A221ABB0,REC-3FC3177A1C7CB81E,A,1
MOPD-31C5394EF34A4EA0,452,TRN-BF06CE68B77E7CDA,REC-A0DB63B0D8D49310,A,1
MOPD-E4BF96880DF41032,453,TRN-30463AA784C65FF6,REC-990DA9A86E333DC5,B,1
MOPD-29159DA619F3A170,454,TRN-38D56EA721DB7E94,REC-83B5086E8B1BDB77,B,1
MOPD-1B861E3789FF8B2D,455,TRN-43910A01B497A9C9,REC-2C65FD12FD6EA1D5,C,1
MOPD-71C0817A7170678A,456,TRN-B9231EC654800737,REC-2F3D68A7B1E67B04,C,1
MOPD-936CB7B6939DC3EE,457,TRN-389DBB76D5D20112,REC-10CF7DF264245544,C,1
MOPD-BD905C370C8AFA91,458,TRN-7A21DBF5553673FE,REC-666F4397C57D9D2D,C,1
MOPD-90463A97A7F93E6C,459,TRN-1C11E6419360D0FE,REC-C20B94FBC2DB60FF,C,1
MOPD-744BCBADF65D805B,460,TRN-99903EA1117EA542,REC-0EE5D1459E5E0C96,B,2
MOPD-3238FDE7C9D25B94,461,TRN-201EFF58DBD210B7,REC-C958CB0002E82672,A,1
MOPD-6DBEEFE31164DE02,462,TRN-8D0D5CEDD9E58F9D,REC-A4364ADC370C8360,C,1
MOPD-93B3C93D631ADF60,463,TRN-39E9A9D411064687,REC-1B5A8949AB9D09DD,C,1
MOPD-33D41BAA56DF9E03,464,TRN-244304E33DCD804C,REC-86F46E736296913C,A,1
MOPD-335AA800FE8D0C90,465,TRN-C5005A3835BF54EC,REC-A1F10A0D6A32042A,A,1
MOPD-72F2E5387D684112,466,TRN-D2DF6317E1A213E1,REC-6B8B4E39E1C87140,A,1
MOPD-13964E33E0550CFD,467,TRN-E656BFA995D10497,REC-C23FBE35EFFD77BC,A,1
MOPD-5E766717D6BA91E9,468,TRN-DA8E16C580C1B34F,REC-B0D3CD99CF808DFB,A,2
MOPD-F18B8EDF79B113E6,469,TRN-D85C81B61AFFBB39,REC-F98EEEB7AAAE4158,B,1
MOPD-61D42893D7B1C727,470,TRN-EB98485F29FD6927,REC-C035ABD0142FCD0B,B,1
MOPD-117BB7B53657A1DD,471,TRN-DBB34031823E2AE7,REC-08F793A5FEBD2FF7,B,1
MOPD-6ED955D950651983,472,TRN-8B7EB1B7E8C80839,REC-005701345AB4DE38,A,1
MOPD-21C5257B1D1EBE01,473,TRN-FC63FB7AC5280D5D,REC-DEB091D32579A748,C,1
MOPD-700974C32647B71D,474,TRN-2B982023F4AE79D2,REC-D9940D08D9BB6D3A,A,1
MOPD-588EFC57EC1DA899,475,TRN-B5247A7B71A2A30C,REC-310E751646727D72,C,1
MOPD-19CA16ABDECB5680,476,TRN-8CA2FD92D92C509C,REC-3C9FC2197B05428C,B,1
MOPD-89EF9D8BC3A02FB6,477,TRN-D4AE99F067D8F07E,REC-28F390BC34531582,A,1
MOPD-8010ACFD34B670BD,478,TRN-2F9786AD1FBFD5FD,REC-905FEE757A4BFFEC,A,1
MOPD-F70C82373FFF1A41,479,TRN-88351D9F82EF69A2,REC-404D3DC1C2F71B62,A,1
MOPD-8CCC61B4B42D12D5,480,TRN-E050D1EEDBA4F8AB,REC-C579FBBE4A926A73,B,1
MOPD-CEB5D74098FAD0B9,481,TRN-FBBE796FB03F7BA8,REC-7C5CE452D9E8F9A2,C,1
MOPD-AB6310D44426D1E4,482,TRN-F8B02CD09219C391,REC-7127162EDE907BE0,B,1
MOPD-269FFA241A2C3C50,483,TRN-F8B4302DA3947DE8,REC-DFFC82E249EF3E82,B,1
MOPD-9734F7F47AA92967,484,TRN-7836847B8F9F3599,REC-F9D8199E088C5396,C,1
MOPD-2783945B8BF7E591,485,TRN-432CAA6A10639A27,REC-FCB59DFA8A2B6407,C,1
MOPD-29AB611E78BF6284,486,TRN-C2377AD7C7ACFF50,REC-09271BDACBE9A08D,C,1
MOPD-EA587502BAC703C2,487,TRN-F073FC7494475A37,REC-F7998C627E66EBCD,C,1
MOPD-DCB7412ED6E60FBC,488,TRN-A630EC0E2D37D59C,REC-A983945C835B551A,C,1
MOPD-8E1203F98132EBEA,489,TRN-4FC474A5C59E5273,REC-24D683BFA5A11B68,B,1
MOPD-1EDBB049562F1602,490,TRN-6D706B28A06301C0,REC-FC22A18E79090D99,C,1
MOPD-4AC5F1453BE31A89,491,TRN-2F9786AD1FBFD5FD,REC-905FEE757A4BFFEC,A,2
MOPD-A76E1C6E219D48C7,492,TRN-AA7F588DF0E41A3D,REC-A814F8803090BCB8,B,1
MOPD-457E12BF4528B844,493,TRN-8A905F59E376D4B6,REC-AD696AC88D3B354C,A,1
MOPD-8B80444A5754CF1F,494,TRN-1152D0F7365C02F1,REC-6C32B4EE107EED14,C,1
MOPD-7C5433F005C8D7C2,495,TRN-B30A880AEDFD0853,REC-92BE96D470779904,C,1
MOPD-06A00333B5F6B992,496,TRN-D9D12F1A0B61840B,REC-B933572FAAA34E8B,C,1
MOPD-75397D9A5E7C2AB3,497,TRN-16F51231020ECEF0,REC-ED61292B83C977B1,C,1
MOPD-BD64F35A50397B64,498,TRN-873407744AD77CE4,REC-A0AA197ECDE609C6,B,1
MOPD-7E7F622E4763D25F,499,TRN-6970598C13E4E3FE,REC-6B07B592FA0ED58F,A,1
MOPD-777DB1B41AD24A7F,500,TRN-11EF44801D7FAA48,REC-C8B452EFD87B769E,B,1
MOPD-8DE1BF087443EDF1,501,TRN-D9AB9254F0D72E5B,REC-B1077B5E8A142F6F,B,1
MOPD-20596D8D94A3D9E5,502,TRN-5492BAB4956228A2,REC-5F82375757ED7C57,B,1
MOPD-BC7E5B043C7A76E7,503,TRN-7D898D50F38A551A,REC-12399052BEAFBBF2,B,1
MOPD-03589FCC301028B7,504,TRN-CC8DE3489B9F6046,REC-5CF646E556D7933E,A,1
MOPD-3EC1A50CB2D8E183,505,TRN-E63E3D4AAE50CA51,REC-1D152A95BBE85F01,A,1
MOPD-D9B1E722ADAF9522,506,TRN-162328DF6313DD8D,REC-A6B466B42454EDB9,B,2
MOPD-AD4108D96694A7F6,507,TRN-1C8FFE8BC5674F78,REC-F3912DD0D24047B9,A,1
MOPD-D33588D749BB754C,508,TRN-B84422165AF2200D,REC-1F8F141E91D0AC75,A,1
MOPD-479C559520216585,509,TRN-B009D35F358466BF,REC-BCAD4E5E354F01E2,B,1
MOPD-C64260ABCBBDE878,510,TRN-9135C549E533339A,REC-9CEC2F81B8E1D0DB,A,1
MOPD-073B8ECF67E963AB,511,TRN-B7C6272A20855914,REC-06005CB06CCBD65F,C,1
MOPD-6DDD295B5E761CF3,512,TRN-768524A904FD6CB7,REC-D58939E151B37F56,C,1
