anon_record_id,anon_instance_id,routing_group,training_phase,source_subset
REC-BBDD74BF4DB22865,TRN-52AFE822FB908AF8,C,stratified_balanced_rl,initial_rl
REC-BBE75BD187964284,TRN-1875C07E211E32AF,B,stratified_balanced_rl,initial_rl
REC-BBFDB961562ED15E,TRN-516F742099E944FC,C,stratified_balanced_rl,initial_rl
REC-BC1158EA8DADC2B9,TRN-ECC42A1BD6308758,C,stratified_balanced_rl,initial_rl
REC-BC2F9707B7EC1511,TRN-7AFE64F361FA7112,B,stratified_balanced_rl,initial_rl
REC-BC5409CB78E65BAE,TRN-F8146E23CE0C0DBE,B,stratified_balanced_rl,initial_rl
REC-BC5C34D15A86EB41,TRN-5A67E19A88C2B58A,A,stratified_balanced_rl,initial_rl
REC-BCAD4E5E354F01E2,TRN-B009D35F358466BF,B,stratified_balanced_rl,initial_rl
REC-BCBD05DD0F9F2574,TRN-84A6AEE5277123EC,B,stratified_balanced_rl,initial_rl
REC-BCE45337F01B9924,TRN-9B2A4142D3E75571,C,stratified_balanced_rl,initial_rl
REC-BCF29FDD050AB660,TRN-281D48D1DB819EDB,A,stratified_balanced_rl,initial_rl
REC-BD1896623FFD6C81,TRN-90EC114B1B107816,B,stratified_balanced_rl,initial_rl
REC-BD36266B856DC98D,TRN-CECFEF13438CB2A3,B,stratified_balanced_rl,initial_rl
REC-BD6DA1CB395C1178,TRN-F55543FE2629C7AA,A,stratified_balanced_rl,initial_rl
REC-BDC2A6F887CE6E48,TRN-B777C31208E7279A,A,stratified_balanced_rl,initial_rl
REC-BDDBCE0E1C168341,TRN-829D151E4DC4C658,A,stratified_balanced_rl,initial_rl
REC-BE287C3CC4901361,TRN-74915C8432A814A0,B,stratified_balanced_rl,initial_rl
REC-BE332BBF710372BB,TRN-3AE5A5A8F97FB4E7,C,stratified_balanced_rl,initial_rl
REC-BE60FD8377F50F4E,TRN-E379325C4C05699B,C,stratified_balanced_rl,initial_rl
REC-BE76DECD5B174264,TRN-2CB97BF0A78D7138,A,stratified_balanced_rl,initial_rl
REC-BEAE8FFE3FF67A2C,TRN-878C6D4FFFE393AD,A,stratified_balanced_rl,initial_rl
REC-BEC402A792657E2A,TRN-60DEAFE0C1A0F8AD,C,stratified_balanced_rl,initial_rl
REC-BF46BD152195B68F,TRN-5A39B58D2065973E,C,stratified_balanced_rl,initial_rl
REC-BF4DCBA4E86FA8A8,TRN-D3507510FE3A6BBE,A,stratified_balanced_rl,initial_rl
REC-BF585DF528F3DB4D,TRN-5E9A1F43EA204C9F,B,stratified_balanced_rl,initial_rl
REC-BF6065DDBBC0C044,TRN-60B4DD41D268D758,B,stratified_balanced_rl,initial_rl
REC-BF779408B25F8B60,TRN-56931068386DCD22,C,stratified_balanced_rl,initial_rl
REC-BF83952635CC2A50,TRN-33BCD757DAA6D29B,B,stratified_balanced_rl,initial_rl
REC-BF9187802A00E0A7,TRN-3BBC67E9785651FB,B,stratified_balanced_rl,initial_rl
REC-BF9E6DC94E3B119C,TRN-B68D5E6A5F416650,C,stratified_balanced_rl,initial_rl
REC-C0048BA2525375D8,TRN-90193FED8E501340,A,stratified_balanced_rl,initial_rl
REC-C035ABD0142FCD0B,TRN-EB98485F29FD6927,B,stratified_balanced_rl,initial_rl
REC-C0532ADA6D3D7D69,TRN-F5305F7C52C7EF3A,A,stratified_balanced_rl,initial_rl
REC-C0679EA997F2FD60,TRN-898B3A3F2799C973,B,stratified_balanced_rl,initial_rl
REC-C08958B2D9C8A402,TRN-3D50AB6D3600887B,B,stratified_balanced_rl,initial_rl
REC-C0945519C6322ECE,TRN-182346FB9AB05EA0,C,stratified_balanced_rl,initial_rl
REC-C09AAC7B75093C37,TRN-47853C989A4A2672,C,stratified_balanced_rl,initial_rl
REC-C0AEC0C508C8BFA7,TRN-7FC2656C728FE513,C,stratified_balanced_rl,initial_rl
REC-C0CFECA942A28239,TRN-8502549423474AEC,C,stratified_balanced_rl,initial_rl
REC-C0E368D512FD83FE,TRN-2D4D27B7D2774217,B,stratified_balanced_rl,initial_rl
REC-C0EE544AEA6FD751,TRN-F82EE47A629B64ED,A,stratified_balanced_rl,initial_rl
REC-C11920F3DBBF603F,TRN-F86940FE58677FD6,A,stratified_balanced_rl,initial_rl
REC-C160F1801486583F,TRN-5E59E28B1C3BB9CE,C,stratified_balanced_rl,initial_rl
REC-C16F0F86656B1ED0,TRN-6022292B0A2635A8,C,stratified_balanced_rl,initial_rl
REC-C1EBE3AC42AF1ECF,TRN-CDB0E6B28D7A24F7,A,stratified_balanced_rl,initial_rl
REC-C23FBE35EFFD77BC,TRN-E656BFA995D10497,A,stratified_balanced_rl,initial_rl
REC-C244453440DD2369,TRN-F2F799DA5795BC49,A,stratified_balanced_rl,initial_rl
REC-C260F42D67FF372D,TRN-379F936547F0046F,C,stratified_balanced_rl,initial_rl
REC-C2CE264666A6F0AA,TRN-E07837C4082E804A,B,stratified_balanced_rl,initial_rl
REC-C2DF0A4D8162F9EE,TRN-1EA82C3595530FE2,C,stratified_balanced_rl,initial_rl
REC-C2F007DB3DE953EA,TRN-960437A0AC91004A,B,stratified_balanced_rl,initial_rl
REC-C2FB0E420A0E3472,TRN-5234E7EF97CA46FB,A,stratified_balanced_rl,initial_rl
REC-C316AACF5EF55B9A,TRN-65FFE1FDB89ED306,A,stratified_balanced_rl,initial_rl
REC-C32328A0AE2CA48E,TRN-60BA4B6CC73B119D,C,stratified_balanced_rl,initial_rl
REC-C389C08E145E3676,TRN-013538F79DC7D105,A,stratified_balanced_rl,initial_rl
REC-C396A13EB5B5B68F,TRN-C2AB35C7AA262308,A,stratified_balanced_rl,initial_rl
REC-C3BFA63C9FCFD554,TRN-4B8E02C12D10CEA8,C,stratified_balanced_rl,initial_rl
REC-C3F442FFFC5B816F,TRN-D479F9DBD4262A14,A,stratified_balanced_rl,initial_rl
REC-C3F4BD89B8F30BE3,TRN-6D32243F764024A9,C,stratified_balanced_rl,initial_rl
REC-C3F68B42892AEC9F,TRN-24C8A71B38DDF1B5,A,stratified_balanced_rl,initial_rl
REC-C438B0E4718F06B7,TRN-ABFFC383465539BC,B,stratified_balanced_rl,initial_rl
REC-C4778EE49758A4F4,TRN-040F485CFDE95B4F,B,stratified_balanced_rl,initial_rl
REC-C4CA1168504DCD10,TRN-619D1C7179215890,B,stratified_balanced_rl,initial_rl
REC-C5115CD6500A63FD,TRN-22014EF936F0D889,C,stratified_balanced_rl,initial_rl
REC-C528B583720CDB7E,TRN-F3023ABBF26DF7E5,B,stratified_balanced_rl,initial_rl
REC-C52A93EEAD97E87F,TRN-783644D951E8DA91,C,stratified_balanced_rl,initial_rl
REC-C5477EDD1EC329AC,TRN-9900A6177ECF7A0C,C,stratified_balanced_rl,initial_rl
REC-C559C7F072B4F37F,TRN-D9D950D6428E3391,C,stratified_balanced_rl,initial_rl
REC-C579FBBE4A926A73,TRN-E050D1EEDBA4F8AB,B,stratified_balanced_rl,initial_rl
REC-C5899351914CD792,TRN-8E9F723CF5E86570,C,stratified_balanced_rl,initial_rl
REC-C58E22E13F13D3E0,TRN-3E33D34FEE9CF709,C,stratified_balanced_rl,initial_rl
REC-C5C4C530D71C1C04,TRN-F43591A27610AE57,C,stratified_balanced_rl,initial_rl
REC-C60A9FF870A636EE,TRN-ADEB888B5108BB74,A,stratified_balanced_rl,initial_rl
REC-C611B38775F3E996,TRN-744A8FCBDB17D15E,A,stratified_balanced_rl,initial_rl
REC-C65325BEB877AAEE,TRN-948A4E1D5BB8ADAF,C,stratified_balanced_rl,initial_rl
REC-C65FD9EDE785AC02,TRN-30A72C1C6A7AD63E,B,stratified_balanced_rl,initial_rl
REC-C69BB38945F47AB3,TRN-453DF0B0B784EA05,B,stratified_balanced_rl,initial_rl
REC-C6BEC07AB9A1132A,TRN-10A03C174AD64769,A,stratified_balanced_rl,initial_rl
REC-C700DD8619669A9E,TRN-C5E2588E8620F9AD,C,stratified_balanced_rl,initial_rl
REC-C7447DB705EBF39D,TRN-8301F6AF0A041F7B,C,stratified_balanced_rl,initial_rl
REC-C7488C6690FA7C46,TRN-65241B426375CE78,B,stratified_balanced_rl,initial_rl
REC-C7CEADE25F634850,TRN-622841FB337938DA,C,stratified_balanced_rl,initial_rl
REC-C7F0225C9908233F,TRN-8590FD3C9141BB58,A,stratified_balanced_rl,initial_rl
REC-C8567480A7CE4152,TRN-962D33D360144267,C,stratified_balanced_rl,initial_rl
REC-C858C5E510EA3816,TRN-7514973ED244EA96,B,stratified_balanced_rl,initial_rl
REC-C87B50A897131BBC,TRN-E491890534486ED4,B,stratified_balanced_rl,initial_rl
REC-C8B452EFD87B769E,TRN-11EF44801D7FAA48,B,stratified_balanced_rl,initial_rl
REC-C8BC5F32BB4A068B,TRN-4F413769E9AC2C2F,C,stratified_balanced_rl,initial_rl
REC-C8CCC1F30AED3BD3,TRN-5487CA47DB1BA6C6,A,stratified_balanced_rl,initial_rl
REC-C8F4D1FDCA9801E4,TRN-8722678E2C8BD539,C,stratified_balanced_rl,initial_rl
REC-C8FC10E48334B9BC,TRN-AD21520A2EC3E69E,A,stratified_balanced_rl,initial_rl
REC-C8FFDCBE60301113,TRN-FF8D82BE171567E2,A,stratified_balanced_rl,initial_rl
REC-C906D40CCC85752D,TRN-D34F8CEF80431108,B,stratified_balanced_rl,initial_rl
REC-C92346C83F04B822,TRN-05D2B2123B4F00F0,C,stratified_balanced_rl,initial_rl
REC-C92CD3575A765E96,TRN-1093295C1D194649,B,stratified_balanced_rl,initial_rl
REC-C934A9D9E42343D9,TRN-CBA37779F907FF30,C,stratified_balanced_rl,initial_rl
REC-C94C345D635761A6,TRN-A429AE461BF0F2D0,B,stratified_balanced_rl,initial_rl
REC-C953DD44B1442217,TRN-A4F040728070F5C3,A,stratified_balanced_rl,initial_rl
REC-C958CB0002E82672,TRN-201EFF58DBD210B7,A,stratified_balanced_rl,initial_rl
REC-C9599F6AE2A986EF,TRN-2F1CFE2B2993D936,C,stratified_balanced_rl,initial_rl
REC-C96805D17C577DB9,TRN-EF27FB7CE65C7B56,B,stratified_balanced_rl,initial_rl
REC-C99C8F9C70CA13C7,TRN-F1FA9640E40654B2,C,stratified_balanced_rl,initial_rl
REC-C9CD002E6E2312A9,TRN-6A271F2DDA95381D,A,stratified_balanced_rl,initial_rl
REC-C9CFF437C78C0BC2,TRN-915E54E116DFB471,B,stratified_balanced_rl,initial_rl
REC-C9EC9EFE23233508,TRN-393D9E09D093D2DD,C,stratified_balanced_rl,initial_rl
REC-C9EFC1B27B0CEB0A,TRN-EFE7A5CE0260DEE9,B,stratified_balanced_rl,initial_rl
REC-CA0C8F92B2CC65BC,TRN-2D36747443EF0845,C,stratified_balanced_rl,initial_rl
REC-CA36971A703BA06A,TRN-E429394BE8D4764C,C,stratified_balanced_rl,initial_rl
REC-CACA8EB71CA0D739,TRN-D6ABB8A6856317D9,A,stratified_balanced_rl,initial_rl
REC-CAE94BBEECCA433A,TRN-71BD74FD53A0D996,C,stratified_balanced_rl,initial_rl
REC-CB4818683DD4C484,TRN-EDAA8916102819E3,A,stratified_balanced_rl,initial_rl
REC-CB832B52BAA24AD2,TRN-50FE4A72C23F3F86,A,stratified_balanced_rl,initial_rl
REC-CBCFDF75AC33D29B,TRN-A757716E9EAF2BE6,A,stratified_balanced_rl,initial_rl
REC-CBDA9CBCFEDEA1E3,TRN-92EF237DF7ADE71A,A,stratified_balanced_rl,initial_rl
REC-CC3C2B8BFC9F27B1,TRN-04C0C6980086600D,C,stratified_balanced_rl,initial_rl
REC-CC6BB292E7C84606,TRN-1EB090E17B720963,A,stratified_balanced_rl,initial_rl
REC-CCBE2CD5265E8918,TRN-8E27C613DB483F36,C,stratified_balanced_rl,initial_rl
REC-CCFB722E303B5916,TRN-74B36ECA02DCD888,B,stratified_balanced_rl,initial_rl
REC-CD03705A749EC0D3,TRN-3B2AE34B2E8AD65C,C,stratified_balanced_rl,initial_rl
REC-CE08442227E15D1C,TRN-129BFCEC6FDD8E08,C,stratified_balanced_rl,initial_rl
REC-CE14215C009A05E2,TRN-6B32262B829F96C0,C,stratified_balanced_rl,initial_rl
REC-CE26D47C2C7B3EAE,TRN-BE89028D2C73AE72,C,stratified_balanced_rl,initial_rl
REC-CE2E8824B0531DC6,TRN-87C63AEB8FC5BDBA,C,stratified_balanced_rl,initial_rl
REC-CE32A408E2D16C7F,TRN-63E92EEA5E2F12AF,B,stratified_balanced_rl,initial_rl
REC-CE58D6B41328FA7B,TRN-12EE6C93AB6C1330,C,stratified_balanced_rl,initial_rl
REC-CE7E3F390133A846,TRN-F337A8053D244B4B,C,stratified_balanced_rl,initial_rl
REC-CF44D2E18E73A79D,TRN-DD78856C6E8D6A5A,A,stratified_balanced_rl,initial_rl
REC-CF49C923CD6CD67D,TRN-E6A538656EB573E8,C,stratified_balanced_rl,initial_rl
REC-CF5145DA27979A79,TRN-62D719D130A03F79,A,stratified_balanced_rl,initial_rl
REC-CF5A6E85F1D5D271,TRN-F7F8F2E25E1D5D14,A,stratified_balanced_rl,initial_rl
REC-CFB579CFE6A2C6F9,TRN-C2B20A5A7998C655,A,stratified_balanced_rl,initial_rl
REC-CFC10F71D0868F57,TRN-DB10BE73265ACE8B,A,stratified_balanced_rl,initial_rl
REC-CFC2C64B406ED30C,TRN-FA9891AEF78AFFC6,A,stratified_balanced_rl,initial_rl
REC-CFE1F8EE6E85BACC,TRN-0FDB9C7E9FEFF192,B,stratified_balanced_rl,initial_rl
REC-CFF5758CB6E463BD,TRN-0F0CC2CE7CB3F821,A,stratified_balanced_rl,initial_rl
REC-CFFD6D36432A82C9,TRN-75FCC497E170B528,A,stratified_balanced_rl,initial_rl
REC-D076108FA65807F6,TRN-B0B29440CE0F529B,A,stratified_balanced_rl,initial_rl
REC-D0C5CAF0149666C8,TRN-00BA5924FDCCE4C7,C,stratified_balanced_rl,initial_rl
REC-D1500803C8CE2D07,TRN-E0EA21EF2C6305F4,A,stratified_balanced_rl,initial_rl
REC-D175C739F7E9FF39,TRN-966122929FD8624E,A,stratified_balanced_rl,initial_rl
REC-D18B2B50F569375F,TRN-7C416602535246FC,C,stratified_balanced_rl,initial_rl
REC-D1C30BDFA3B34E8E,TRN-BBA2AB07E2342BDB,C,stratified_balanced_rl,initial_rl
REC-D201C152717506D4,TRN-AFA62337509745CE,C,stratified_balanced_rl,initial_rl
REC-D22D9D15304CF8D4,TRN-44A33FAF847990E1,A,stratified_balanced_rl,initial_rl
REC-D22E8D146927A8F6,TRN-F588A8200C762A7D,A,stratified_balanced_rl,initial_rl
REC-D24D59061CD64691,TRN-32276E506E56E286,B,stratified_balanced_rl,initial_rl
REC-D25849A95F0BE994,TRN-C2B191562990245B,C,stratified_balanced_rl,initial_rl
REC-D270B050CBC00F09,TRN-14E7604B1E48316B,A,stratified_balanced_rl,initial_rl
REC-D288322FDE8875B0,TRN-9B0C6A4EEA4DE7A6,C,stratified_balanced_rl,initial_rl
REC-D29A72DDAC60C491,TRN-016EE6F5D42B9F73,B,stratified_balanced_rl,initial_rl
REC-D2A968084E395E94,TRN-070863BCCBBDE47F,C,stratified_balanced_rl,initial_rl
REC-D4195C61F2F1526A,TRN-2629B62C244D6FB5,B,stratified_balanced_rl,initial_rl
REC-D43CAACFF7B16E30,TRN-3771B5228E454EAC,C,stratified_balanced_rl,initial_rl
REC-D4A3B87CD884F689,TRN-1EF6E85FDD66606D,A,stratified_balanced_rl,initial_rl
REC-D4AB65032B787E08,TRN-F42471CD3F5E176D,C,stratified_balanced_rl,initial_rl
REC-D4B2FB547C40F31B,TRN-9E13216AA8C4958C,C,stratified_balanced_rl,initial_rl
REC-D502E0FD07F8FF31,TRN-C901EEF07510B6F8,A,stratified_balanced_rl,initial_rl
REC-D5254EBEF2BF3626,TRN-BE15414604B69C8A,B,stratified_balanced_rl,initial_rl
REC-D537B72E1D0B2AAC,TRN-5B9A9A328E8CBDA8,A,stratified_balanced_rl,initial_rl
REC-D55D016FDBE87D58,TRN-54F2AB459ECC35C0,B,stratified_balanced_rl,initial_rl
REC-D573A63D6937EC27,TRN-7E068BB8C628F3FD,A,stratified_balanced_rl,initial_rl
REC-D580B71E3450C882,TRN-EBD907AE42ED9D6E,B,stratified_balanced_rl,initial_rl
REC-D5C77059D4576E94,TRN-4A9811E3D34C16C3,C,stratified_balanced_rl,initial_rl
REC-D5EAE07570651807,TRN-AD72FA45AA462504,B,stratified_balanced_rl,initial_rl
REC-D640F035D004C92F,TRN-004EF7EB2A58BCE2,A,stratified_balanced_rl,initial_rl
REC-D64E433C5960E65B,TRN-26280288D8D4CAA9,C,stratified_balanced_rl,initial_rl
REC-D669E484B683EFAB,TRN-8C0726A63B7B7C11,C,stratified_balanced_rl,initial_rl
REC-D66BA08037E4C6F1,TRN-71D1FB8992BE82AB,C,stratified_balanced_rl,initial_rl
REC-D694424665365BED,TRN-1204F7D38F44B51E,B,stratified_balanced_rl,initial_rl
REC-D695E980679EFC9C,TRN-335C8CF59E16871A,A,stratified_balanced_rl,initial_rl
REC-D6DA61DEAF6CA02A,TRN-A26A46BBD9D2BCDA,A,stratified_balanced_rl,initial_rl
REC-D6F232E69BD04E12,TRN-19DD2F6E4EE12C95,B,stratified_balanced_rl,initial_rl
REC-D70A520ED940A3A3,TRN-AA1E634CD4B525D5,B,stratified_balanced_rl,initial_rl
REC-D70C907AADEDC7F3,TRN-7C844CC2ADEF3E3B,A,stratified_balanced_rl,initial_rl
REC-D7245F416E8544BB,TRN-A1CD6869297B06D8,C,stratified_balanced_rl,initial_rl
REC-D7410B12B5EACE32,TRN-A95D1A3B30C05499,B,stratified_balanced_rl,initial_rl
REC-D74BFFF204A22613,TRN-553C94CDDF2C6DD8,B,stratified_balanced_rl,initial_rl
REC-D7ABE9684B7014BD,TRN-04E8B261D741A822,A,stratified_balanced_rl,initial_rl
REC-D7B267DDF2EF1B98,TRN-FDAECE2A234A3EFC,B,stratified_balanced_rl,initial_rl
REC-D86CADC7944F2933,TRN-EC4C65F7357AAD83,A,stratified_balanced_rl,initial_rl
REC-D8728DB6C4982D0C,TRN-1770CA321E85BB13,B,stratified_balanced_rl,initial_rl
REC-D8B6F3D82EAAFBB9,TRN-87524296AAC820F7,B,stratified_balanced_rl,initial_rl
REC-D91784592F7CACDD,TRN-9989D9AF46AE7536,C,stratified_balanced_rl,initial_rl
REC-D979374FBC6BC456,TRN-453072C91AD45116,B,stratified_balanced_rl,initial_rl
REC-D993EBDF6949D6DA,TRN-FBDE6680F36D4F08,C,stratified_balanced_rl,initial_rl
REC-D9940D08D9BB6D3A,TRN-2B982023F4AE79D2,A,stratified_balanced_rl,initial_rl
REC-D9EFA24EDFBE0D77,TRN-821E802C14117AE4,C,stratified_balanced_rl,initial_rl
REC-D9F2BD23DF9581F0,TRN-45E6AB0A9E5DFE3A,C,stratified_balanced_rl,initial_rl
REC-DA0A793104A4D7FD,TRN-59E8DA8EB232F373,C,stratified_balanced_rl,initial_rl
REC-DA42443C7D378F14,TRN-234BDE137C084205,B,stratified_balanced_rl,initial_rl
REC-DA9310FA4A1E1F48,TRN-155E76DFA395F72C,C,stratified_balanced_rl,initial_rl
REC-DA984FEA84E02ECE,TRN-9BAE0A244FD84532,B,stratified_balanced_rl,initial_rl
REC-DABBB3A7FDC0A828,TRN-70C5F7157939531D,A,stratified_balanced_rl,initial_rl
REC-DABF2228EA7802B0,TRN-AC527C334113F520,A,stratified_balanced_rl,initial_rl
REC-DAC03E3B0C875107,TRN-5B200692BC10AC57,C,stratified_balanced_rl,initial_rl
REC-DACC1FD99C139F63,TRN-3C0F1A1C1695AB68,A,stratified_balanced_rl,initial_rl
REC-DACD46785DF82CDB,TRN-D755867E19CF2C5E,B,stratified_balanced_rl,initial_rl
REC-DAF6B2EFDA7FAB73,TRN-F91A2EB032182A64,A,stratified_balanced_rl,initial_rl
REC-DB8DF5246BB15FFD,TRN-9069AB445069E3A2,B,stratified_balanced_rl,initial_rl
REC-DBC58EB392A9AEA7,TRN-C34C9BD7896C4343,B,stratified_balanced_rl,initial_rl
REC-DBD47F3CA73DE615,TRN-D9AF5E15A820DE45,C,stratified_balanced_rl,initial_rl
REC-DBF4BAD6CA57880C,TRN-8BA4FBD7F0CCB26F,B,stratified_balanced_rl,initial_rl
REC-DC131071A06F15CE,TRN-8D46B580026E2502,C,stratified_balanced_rl,initial_rl
REC-DC2E678E7861AE20,TRN-C678C4AA21820C75,C,stratified_balanced_rl,initial_rl
REC-DC49EB7974D053A2,TRN-F961B4B7CB1EC760,A,stratified_balanced_rl,initial_rl
REC-DC4DA752FAAB88B6,TRN-F175580D0805ECBA,A,stratified_balanced_rl,initial_rl
REC-DC5331FEE0E88D77,TRN-42D5AE72A1EF29F8,C,stratified_balanced_rl,initial_rl
REC-DC9F5BFB8BB75880,TRN-87BA2AE54AF153B2,C,stratified_balanced_rl,initial_rl
REC-DCB64AFE545AFB4C,TRN-F50C3B2788432DB9,C,stratified_balanced_rl,initial_rl
REC-DCCAF55FB66E44D1,TRN-0FA1363721F26E70,C,stratified_balanced_rl,initial_rl
REC-DCDBA8D827273B99,TRN-85293217959882F7,B,stratified_balanced_rl,initial_rl
REC-DCFEA1123AFB78CA,TRN-F1441D0491DC7E05,A,stratified_balanced_rl,initial_rl
REC-DD3FE9ECA2B074BE,TRN-2E60037F5EEAA8B5,B,stratified_balanced_rl,initial_rl
REC-DD7C74CE67638697,TRN-AC0E3A9C7439DD7E,A,stratified_balanced_rl,initial_rl
REC-DE3F2CAA38EAD31D,TRN-C5EBA6281101CD3E,C,stratified_balanced_rl,initial_rl
REC-DE523DE32B10DF3A,TRN-1160ECFC51A79ABF,B,stratified_balanced_rl,initial_rl
REC-DE548224FBD4F840,TRN-D966FA3E608ACC41,A,stratified_balanced_rl,initial_rl
REC-DE87F8077C06D3D5,TRN-37B65D327A627591,B,stratified_balanced_rl,initial_rl
REC-DEA32C8FFCCE4B11,TRN-BBBEED5AEC0179E9,B,stratified_balanced_rl,initial_rl
REC-DEAC5CF0F5023051,TRN-F72DBDA5B55962B4,A,stratified_balanced_rl,initial_rl
REC-DEC5C5CBCCD5BF29,TRN-4558521C5FD7C145,C,stratified_balanced_rl,initial_rl
REC-DECBAA294524CC64,TRN-899B76EAA24F29EA,A,stratified_balanced_rl,initial_rl
REC-DEDEFF74F8241803,TRN-0750343EB1F5D44F,C,stratified_balanced_rl,initial_rl
REC-DF565C4F1E60A12A,TRN-3CF5E8E69A8BFADD,B,stratified_balanced_rl,initial_rl
REC-DF7D48B04CE85236,TRN-9511E2C2137A4915,C,stratified_balanced_rl,initial_rl
REC-DF825877415847BB,TRN-6E42AFBE528E250B,C,stratified_balanced_rl,initial_rl
REC-DF840A47A153AA1A,TRN-195EAA5B78BD0BD7,B,stratified_balanced_rl,initial_rl
REC-DFA28DA6D2809E17,TRN-B50741A4F5DEAE83,B,stratified_balanced_rl,initial_rl
REC-DFE25F68D51AE9E4,TRN-3E321FEF84B14FB9,B,stratified_balanced_rl,initial_rl
REC-DFFC82E249EF3E82,TRN-F8B4302DA3947DE8,B,stratified_balanced_rl,initial_rl
REC-E030FA221B63CB7A,TRN-582B84FF371DD36D,A,stratified_balanced_rl,initial_rl
REC-E048AF3CFAB4A21C,TRN-CD97A276640BFF71,A,stratified_balanced_rl,initial_rl
REC-E07109A5CAD92017,TRN-BE32EBA8FBE1D10F,A,stratified_balanced_rl,initial_rl
REC-E082ABEDFB12E756,TRN-23A3276AE34357E7,C,stratified_balanced_rl,initial_rl
REC-E086FE85E1439D21,TRN-4325DED72BA2432C,A,stratified_balanced_rl,initial_rl
REC-E0AFA557DEC15D4A,TRN-803FA6273F160426,A,stratified_balanced_rl,initial_rl
REC-E0B082D5555B2749,TRN-8E0C383CE692294B,A,stratified_balanced_rl,initial_rl
REC-E0B7A4FD5EF0D31C,TRN-F06868FCABC16C0C,C,stratified_balanced_rl,initial_rl
REC-E0D0C6FB89EBCC2F,TRN-AF63911B4475F8FE,C,stratified_balanced_rl,initial_rl
REC-E0E9D283C84B0CA6,TRN-00718408537EBB93,C,stratified_balanced_rl,initial_rl
REC-E0ED4081282AD135,TRN-22159B32AD16D41E,B,stratified_balanced_rl,initial_rl
REC-E121A41508C87B56,TRN-852B0BD813B1CA48,B,stratified_balanced_rl,initial_rl
REC-E12F8078A07C4CC2,TRN-83D3F7A50263E9B7,B,stratified_balanced_rl,initial_rl
REC-E1601027CFCAE209,TRN-B084A02FD770CE65,B,stratified_balanced_rl,initial_rl
REC-E16834648235B26B,TRN-AB25FF7982807B48,A,stratified_balanced_rl,initial_rl
REC-E17EE0587B008466,TRN-C1682F288DFD5B5D,C,stratified_balanced_rl,initial_rl
REC-E184CFE617C7A4B5,TRN-87B9204BDCBBDFBD,B,stratified_balanced_rl,initial_rl
REC-E19A3DF4D4EC1F9F,TRN-6A46C849D9D95637,C,stratified_balanced_rl,initial_rl
REC-E1A697ED2D6BC005,TRN-2F35EC4D9A97330B,A,stratified_balanced_rl,initial_rl
REC-E1FA3DFD90DBA5E3,TRN-73D9BEA1DD45F896,A,stratified_balanced_rl,initial_rl
REC-E1FF7E7DB67245C1,TRN-5B33A45007B52CC0,C,stratified_balanced_rl,initial_rl
REC-E205BBB174B3CAA5,TRN-C198C1D919ABFE48,B,stratified_balanced_rl,initial_rl
REC-E220452967A76EEB,TRN-0CFF5D2A5ACAA7D4,A,stratified_balanced_rl,initial_rl
REC-E2267E2170C44883,TRN-37BFAEF492D54652,A,stratified_balanced_rl,initial_rl
REC-E227713EB645CE2D,TRN-141C1BB26CC28E75,A,stratified_balanced_rl,initial_rl
REC-E23FF61B157B7317,TRN-D1B32E310EE285AD,B,stratified_balanced_rl,initial_rl
REC-E249177FE37808AE,TRN-98BD598E60EA77DF,A,stratified_balanced_rl,initial_rl
REC-E29621090CDA1DCB,TRN-94244C479D374C68,A,stratified_balanced_rl,initial_rl
REC-E2A64E7461DFA822,TRN-4D08EC403CA1F4DC,C,stratified_balanced_rl,initial_rl
REC-E30A115F0A0BFE27,TRN-EFF797EAF7CE3467,A,stratified_balanced_rl,initial_rl
REC-E30CA8A16027836B,TRN-65DD4414E72A0C69,A,stratified_balanced_rl,initial_rl
REC-E30DDE789D979795,TRN-325FB0F392E6D51F,B,stratified_balanced_rl,initial_rl
REC-E31F1A803373996C,TRN-427A8BE1A3D8C468,B,stratified_balanced_rl,initial_rl
REC-E336697FE199DCAB,TRN-284B9D662BC1E176,A,stratified_balanced_rl,initial_rl
REC-E355AE28D91271E4,TRN-466BB9D8C198A9BB,A,stratified_balanced_rl,initial_rl
REC-E35C88B51DD3AB6F,TRN-CC05F760D9E594CB,A,stratified_balanced_rl,initial_rl
REC-E37BBB51783728E9,TRN-F7B6F4CB50EABD2C,C,stratified_balanced_rl,initial_rl
REC-E3A1064BF1094A9F,TRN-68EA183B71B509C8,A,stratified_balanced_rl,initial_rl
REC-E3BFE5496EE2A404,TRN-4B34528DE6C021C7,B,stratified_balanced_rl,initial_rl
REC-E3E5C3B18A1D12C0,TRN-BC98A68D40312279,B,stratified_balanced_rl,initial_rl
REC-E3E61BCF0768F30C,TRN-33A879EC30E4B401,A,stratified_balanced_rl,initial_rl
REC-E4027DCEFFB2ADA5,TRN-774266EFD4187791,C,stratified_balanced_rl,initial_rl
REC-E437CA38E332D2EF,TRN-275E15B41BF210B0,C,stratified_balanced_rl,initial_rl
REC-E441F69FA54AE066,TRN-4F7432CE63732524,C,stratified_balanced_rl,initial_rl
REC-E4AAE70024920F11,TRN-0BD28B7B581DE959,C,stratified_balanced_rl,initial_rl
REC-E4EF3D442273514B,TRN-14DBF901E04D575A,A,stratified_balanced_rl,initial_rl
REC-E51B1B03C849BE8C,TRN-B4E6CB3C0041D41C,B,stratified_balanced_rl,initial_rl
