anon_record_id,anon_instance_id,category,training_phase,record_occurrence
REC-75221FB8EBB00D2D,TRN-111626B6F62AFDD9,B,initial_expert_rl,1
REC-7554860E2E7AD493,TRN-5DDA197CA515F40D,C,initial_expert_rl,1
REC-7578E5F394E4562A,TRN-6B079739E11258E2,B,initial_expert_rl,1
REC-757B31DD6E00F60A,TRN-5670A5044A648692,A,initial_expert_rl,1
REC-758E68F1324E1006,TRN-CC375883598DE3D9,C,initial_expert_rl,1
REC-7595E95690293D61,TRN-E73A220D86F3DFC2,B,initial_expert_rl,1
REC-75BA767F8434E8C8,TRN-F2CCCDB41DE51F7F,C,initial_expert_rl,1
REC-75C0BE42A77D912D,TRN-4FBB343ECD89882C,B,initial_expert_rl,1
REC-75C481E116168ACE,TRN-7052508BA7494BD8,C,initial_expert_rl,1
REC-75CE088052EB91D2,TRN-A7CD41C6138949E3,C,initial_expert_rl,1
REC-75CF8AF56D40FA3B,TRN-35998C8B627C10B1,C,initial_expert_rl,1
REC-75E6C61273AE2C06,TRN-5084412AFECC2D65,A,initial_expert_rl,1
REC-76128DCC82A8BC82,TRN-B493E2050EA615FF,A,initial_expert_rl,1
REC-7694C710D49C5AD1,TRN-0C1F7EADDC4B2546,C,initial_expert_rl,1
REC-76ABCA91BD9C0AF4,TRN-48AA0490D9DBAC44,C,initial_expert_rl,1
REC-76B5033263DF6801,TRN-E1660BF58FF99CD1,C,initial_expert_rl,1
REC-76BDD88302B7F7D9,TRN-EC5D5E777C8F8A84,C,initial_expert_rl,1
REC-76C2C526E522779F,TRN-4902D6D34D19D1B0,C,initial_expert_rl,1
REC-76E70FC0F66CBCBF,TRN-8D7A04200A548177,C,initial_expert_rl,1
REC-76F2114428BDA19C,TRN-A8FB0426DE1ADC86,C,initial_expert_rl,1
REC-76FDC6D3E4E4E4AF,TRN-25F22772A3871DB2,C,initial_expert_rl,1
REC-7724C710CD57E03A,TRN-390C200A428ADD3E,B,initial_expert_rl,1
REC-77256ACFB9C7567A,TRN-A75C12E2137A8216,C,initial_expert_rl,1
REC-774E77A9148D4FA9,TRN-D412D38F359B853F,C,initial_expert_rl,1
REC-7760C74119B68312,TRN-9C2359987AB441AE,C,initial_expert_rl,1
REC-7782565D961C45FE,TRN-44444E8E02AD6E3A,A,initial_expert_rl,1
REC-778946198A0C49F3,TRN-2DB3E560A59A9C60,B,initial_expert_rl,1
REC-77897E668858235C,TRN-774899E210BA0256,C,initial_expert_rl,1
REC-778F753A5501C458,TRN-772F1B2E21E094BC,B,initial_expert_rl,1
REC-77B82C019733438C,TRN-BC1832F4F6747A22,C,initial_expert_rl,1
REC-77F79124B9C10545,TRN-11B32446569FE25C,C,initial_expert_rl,1
REC-782BE98058C93745,TRN-F897B8F9312E8500,C,initial_expert_rl,1
REC-7849841B2C5B1FAE,TRN-F45D8B5C0FA781BC,C,initial_expert_rl,1
REC-78597948BBA82E7A,TRN-3353EFE69F2C370D,A,initial_expert_rl,1
REC-78629EE9BBD28491,TRN-33087060E3BC9A2E,C,initial_expert_rl,1
REC-7884AA225241219E,TRN-7816D496F8C2121C,A,initial_expert_rl,1
REC-788F772520E35719,TRN-4565828DF85B86F3,C,initial_expert_rl,1
REC-78B1195042A5BE27,TRN-1174F8855C631339,B,initial_expert_rl,1
REC-78BAA45F3C19C8C0,TRN-137E1FB618DF9398,C,initial_expert_rl,1
REC-78C7DB65F4BBFCB9,TRN-890927CAA11334E3,C,initial_expert_rl,1
REC-79039D438241EDD7,TRN-8FF1354462345D39,A,initial_expert_rl,1
REC-790F8E900151CD42,TRN-EDBAC4AA76614E6E,C,initial_expert_rl,1
REC-792FB526C2748209,TRN-317A220864523E19,C,initial_expert_rl,1
REC-794804574E477886,TRN-D729EA48455D4557,B,initial_expert_rl,1
REC-7949EF6B207B0D6A,TRN-1B541A3B2E81C5D3,A,initial_expert_rl,1
REC-796495E538EDA0C0,TRN-56A56BFF5C53DE59,C,initial_expert_rl,1
REC-796C28B712BB6AF4,TRN-70E200A7357E2F6E,C,initial_expert_rl,1
REC-79D8632C50DCA125,TRN-4E676D5D7E932F5D,C,initial_expert_rl,1
REC-7A0D085C81F8525B,TRN-0BDB784F1627ECDE,C,initial_expert_rl,1
REC-7A22868F1A91A6F9,TRN-555D91AF86F11013,C,initial_expert_rl,1
REC-7A4A8885F97929F9,TRN-1C702B5512F7FAA5,C,initial_expert_rl,1
REC-7A76434446D4742B,TRN-437271DE12B2DE05,A,initial_expert_rl,1
REC-7A8AEED8A2453323,TRN-0C5254CC39E94900,A,initial_expert_rl,1
REC-7A96EC7022B7D18B,TRN-DCE94747893DFAD7,C,initial_expert_rl,1
REC-7AA0AC35BCE7B99F,TRN-CEDC169F65C960D0,C,initial_expert_rl,1
REC-7AD200151E1933DC,TRN-2245F5479ADFF48A,B,initial_expert_rl,1
REC-7ADE99F5501213AB,TRN-E070FB480A433CC5,C,initial_expert_rl,1
REC-7AE0FF81EB3EAF11,TRN-62251A580017CC48,C,initial_expert_rl,1
REC-7B03DC551BD0D051,TRN-0AB34BA9C0AB08CC,A,initial_expert_rl,1
REC-7B14FCFA883751BD,TRN-B6974FF9FE6756F4,C,initial_expert_rl,1
REC-7B3F999F6442FCF7,TRN-8DE60AA445B9DCEB,A,initial_expert_rl,1
REC-7B402B335362B523,TRN-8D039F56C9D5B57C,A,initial_expert_rl,1
REC-7B5140B637DFAB72,TRN-73FF8AD3367824AD,B,initial_expert_rl,1
REC-7B678E21CE59351C,TRN-C00F0822059A199A,C,initial_expert_rl,1
REC-7BA1EA77E9BD155A,TRN-DD5FA49651CD1218,A,initial_expert_rl,1
REC-7BB400F052504939,TRN-D2CCDE6D1F9BFD8A,C,initial_expert_rl,1
REC-7BC7EB8FB3B2DBAE,TRN-ABB08771E5191F1B,B,initial_expert_rl,1
REC-7BD19A7AA68AF48A,TRN-AFB40D263C7B4CB1,A,initial_expert_rl,1
REC-7BD353DAD8E91463,TRN-3B81147E4D5FC3A3,A,initial_expert_rl,1
REC-7BD55FDAFE3AD240,TRN-F4F634C7DEF50AB8,C,initial_expert_rl,1
REC-7BED2CBC1370497A,TRN-6DDB16040AE5454E,A,initial_expert_rl,1
REC-7C01F34A7638F9C2,TRN-A86A24CA603FD100,C,initial_expert_rl,1
REC-7C2529C199863DF4,TRN-4A0B7855120FDBF0,C,initial_expert_rl,1
REC-7C4802CC8595982A,TRN-FC329691338307F6,C,initial_expert_rl,1
REC-7C5CE452D9E8F9A2,TRN-FBBE796FB03F7BA8,C,initial_expert_rl,1
REC-7C63E9BC67CEE92F,TRN-39E0FE8CAE8E8264,C,initial_expert_rl,1
REC-7C81DEC039AA403A,TRN-BB5B8BAB25747D5E,A,initial_expert_rl,1
REC-7C98747AD87D9FE9,TRN-072AA7E7EDF4EBCC,C,initial_expert_rl,1
REC-7C991FDC5AD582A7,TRN-CF93EC152A34AC7E,B,initial_expert_rl,1
REC-7C9F7BFD27305DCE,TRN-BF3F305E00F39F90,C,initial_expert_rl,1
REC-7CBCEAA86753A702,TRN-16576F820AED6D6A,C,initial_expert_rl,1
REC-7CED5419F3D6221C,TRN-91493567AD2B8792,B,initial_expert_rl,1
REC-7D0060E9A908228C,TRN-8688BD3284C07EAD,A,initial_expert_rl,1
REC-7D0C9AD283F080DD,TRN-8AF6081A7F1F8F81,C,initial_expert_rl,1
REC-7D2F847067A79AD7,TRN-29E87D508A470842,C,initial_expert_rl,1
REC-7D2FBF4320C3A023,TRN-8E099ED7609BE9BB,C,initial_expert_rl,1
REC-7D3279B9B354BEFF,TRN-CEF30B1DD15DD0AE,A,initial_expert_rl,1
REC-7D459C9641BD5852,TRN-76602DEF6A31BE04,C,initial_expert_rl,1
REC-7D5C6EC1ED378EB0,TRN-1499BEE9F1187314,A,initial_expert_rl,1
REC-7D7AE9B22914F25F,TRN-722FEE10E75CC1B7,C,initial_expert_rl,1
REC-7D808C85FFD22DB9,TRN-798DB4EE02DA52C1,A,initial_expert_rl,1
REC-7D911E5CDB13583B,TRN-65FE073EEA0154AE,A,initial_expert_rl,1
REC-7D9B75FAC8F71A9D,TRN-2B97461DBC1C600B,A,initial_expert_rl,1
REC-7DAE171154BDC205,TRN-92DDBCE0D27F403F,C,initial_expert_rl,1
REC-7DC223D5D5FB93C1,TRN-AE6011613D0E3C99,C,initial_expert_rl,1
REC-7DD4C1C6FC3BCB48,TRN-3C6A3829EC03882B,A,initial_expert_rl,1
REC-7DEE9ABF29F2012D,TRN-A43B5A54BED55559,A,initial_expert_rl,1
REC-7E08B3F8A1721DA4,TRN-6E05ED7BEDA30E09,C,initial_expert_rl,1
REC-7E17422041767F81,TRN-DFBDE139FB742695,B,initial_expert_rl,1
REC-7E305BA1722A0456,TRN-09A63CAE8DE48EB1,B,initial_expert_rl,1
REC-7E3582F05C962F6A,TRN-BC8B1ED29B2C0032,C,initial_expert_rl,1
REC-7E4BBCE92A141D33,TRN-DD3CC134F49288E0,C,initial_expert_rl,1
REC-7E5336C1AB76AA2C,TRN-34ADFE99B4CA52B9,B,initial_expert_rl,1
REC-7E708653309B48FE,TRN-A0DE21F9805FCA6D,C,initial_expert_rl,1
REC-7EAA3E80581956F1,TRN-7696AFA2DD77CA5F,B,initial_expert_rl,1
REC-7ED75C6CE4A40830,TRN-39DF5CB03E9E5B00,C,initial_expert_rl,1
REC-7F00D221CDE36C79,TRN-58C41262D4FE143C,C,initial_expert_rl,1
REC-7F32DF006E42C438,TRN-D20A2E738BFE3EA2,B,initial_expert_rl,1
REC-7F4AC6ACD95CE11C,TRN-F730F88BA55B4747,A,initial_expert_rl,1
REC-7F4E3C7C931B786B,TRN-C5669B077F4048E9,C,initial_expert_rl,1
REC-7F84CEF9751DF1AB,TRN-B51365D4C85A4512,A,initial_expert_rl,1
REC-7F8A7197A7F98E22,TRN-E109061DD1715EA0,B,initial_expert_rl,1
REC-7F8E4AEA87A8DE2B,TRN-72A36DF4FA66303D,C,initial_expert_rl,1
REC-7FFDC027F6EE4B6E,TRN-2B5F2E78D1247128,C,initial_expert_rl,1
REC-800766FD61F6A95C,TRN-07CF84199DD2A4B8,A,initial_expert_rl,1
REC-80234A15ED7201DD,TRN-8DA4D766B403CDF9,C,initial_expert_rl,1
REC-804BA2A23C10A9AB,TRN-50284E679ED29AB0,C,initial_expert_rl,1
REC-806971BF201B8E65,TRN-9623FDEECC0439BE,B,initial_expert_rl,1
REC-8072FDEA4DB433E1,TRN-598CC8BE96874398,B,initial_expert_rl,1
REC-807927647C96499E,TRN-F76973E2146F00EA,A,initial_expert_rl,1
REC-808A1FE8930D2A92,TRN-0C31A9BAEF8E9D14,C,initial_expert_rl,1
REC-80B3D59261CBDBEB,TRN-69F75655E6C6D713,C,initial_expert_rl,1
REC-80E16BAFF48310F9,TRN-AAA19EC41FE0D98F,C,initial_expert_rl,1
REC-80F7702C351B5E49,TRN-4A150AEC8BEA7BCA,C,initial_expert_rl,1
REC-810D982FB34830CA,TRN-3E17D0EAA132F410,C,initial_expert_rl,1
REC-810F2B5A5784FFF7,TRN-82CC73D56818DCA8,B,initial_expert_rl,1
REC-81250EFC47C43362,TRN-F48DDC9DA0E094B5,C,initial_expert_rl,1
REC-812FC117680C71D7,TRN-40CAFB2C8E574FD1,C,initial_expert_rl,1
REC-819E4F8E34AFA05A,TRN-78A80299F86DCD2A,C,initial_expert_rl,1
REC-81A28017605280BE,TRN-9DA8D2C202A5BF34,A,initial_expert_rl,1
REC-81AC3CF71A93910A,TRN-9F225FFFA5440443,C,initial_expert_rl,1
REC-81CA136C012EAA78,TRN-78C2CB2A3150A3DE,A,initial_expert_rl,1
REC-81D564F5CC393011,TRN-4624F7E540366C47,A,initial_expert_rl,1
REC-81D8CC488031A129,TRN-EAB9351CB03992A3,C,initial_expert_rl,1
REC-81DBEFBA067CC98D,TRN-2A6BC1D7512DE704,C,initial_expert_rl,1
REC-8209CD2B7BF1DCDD,TRN-61B72CE4377FD8F4,C,initial_expert_rl,1
REC-820BB213350BAB80,TRN-CAB0FF7B19DE8A85,C,initial_expert_rl,1
REC-821BA0951CAB8DF1,TRN-D92528E0FF4D7F8C,C,initial_expert_rl,1
REC-822C34C24B578B58,TRN-126D85ACA7B9C9CD,C,initial_expert_rl,1
REC-8255B56EA32006BF,TRN-A25DE5A2C96A15C4,C,initial_expert_rl,1
REC-825C7794B6170CD4,TRN-9FE6ED77D8DB1F70,B,initial_expert_rl,1
REC-829944F849EA849D,TRN-B8C9B79426FF56F9,C,initial_expert_rl,1
REC-82A76250D0398FCB,TRN-B2343DEEAAA38F85,C,initial_expert_rl,1
REC-82DFF7077F7A0E68,TRN-015CF12182869E6B,A,initial_expert_rl,1
REC-82E839D2D6916DD9,TRN-395FF07F745C5C44,C,initial_expert_rl,1
REC-82E88B8E4BEEAC4D,TRN-9315D7147682092E,B,initial_expert_rl,1
REC-82F31569B138C22F,TRN-6C3CEE74717AB272,C,initial_expert_rl,1
REC-830DAA8A4EBD12C1,TRN-EC0C58C395DF4970,B,initial_expert_rl,1
REC-83281791E193CAC5,TRN-A108948C1BA60A18,C,initial_expert_rl,1
REC-833492E956F7C567,TRN-51B110DD3813AEAD,C,initial_expert_rl,1
REC-8341D9E0D7C7BB22,TRN-EDD5E80B137FFA84,C,initial_expert_rl,1
REC-836B3EDDF5AD50EE,TRN-A02A03A2BD1F5899,C,initial_expert_rl,1
REC-83753E171AF67124,TRN-119D311037A23643,C,initial_expert_rl,1
REC-838168C195AF6FE4,TRN-1FF37F8A2E8CDB6F,C,initial_expert_rl,1
REC-838E78E12A7F574E,TRN-F15E964B1EFFAD25,A,initial_expert_rl,1
REC-8395F10735A46310,TRN-1BDFEE838E4F2DA9,C,initial_expert_rl,1
REC-83B5086E8B1BDB77,TRN-38D56EA721DB7E94,B,initial_expert_rl,1
REC-83BB0227FF127E3A,TRN-D0C20391CB8235EB,C,initial_expert_rl,1
REC-83C5861E9C57E945,TRN-92C2B6B3C2741924,B,initial_expert_rl,1
REC-83CF5C0E7121E414,TRN-43A3489546D08E7A,A,initial_expert_rl,1
REC-83E52BCBEF622CD9,TRN-6B11ED56C9FA1317,C,initial_expert_rl,1
REC-84084E6533228E7F,TRN-931627702190EF3D,C,initial_expert_rl,1
REC-840D7CF6659E4EC4,TRN-409152C69F48AC8B,B,initial_expert_rl,1
REC-8414745D10E96934,TRN-BBA7A90D6AB9AF9C,A,initial_expert_rl,1
REC-841D61D5A2F9A723,TRN-E5FCB70AF60EDE17,B,initial_expert_rl,1
REC-8434441A8868D368,TRN-CE5DA73A5531D1B8,B,initial_expert_rl,1
REC-844A272A7812C87C,TRN-63DABD1568D76364,C,initial_expert_rl,1
REC-844A8B3635BD4574,TRN-E28B1DB4143F53B8,B,initial_expert_rl,1
REC-845F5E9A12756FE3,TRN-7AAE493C6BFE8FA4,C,initial_expert_rl,1
REC-848745EA1058673C,TRN-3FFBF4BED7991A6C,C,initial_expert_rl,1
REC-84885F73069FABB5,TRN-F3ACCED737B0B42C,A,initial_expert_rl,1
REC-849ECC3F1CBB99A9,TRN-AA4AFA28F564C1CC,C,initial_expert_rl,1
REC-84BE84074CD0B524,TRN-FEA65789A6E1349D,B,initial_expert_rl,1
REC-84C5101407093F71,TRN-2D534FB548F7C581,A,initial_expert_rl,1
REC-84D8053A1575B61F,TRN-6B9B1CBC13D77312,C,initial_expert_rl,1
REC-84E890105B0BC9D3,TRN-17A787666F326A93,C,initial_expert_rl,1
REC-84F1AA5CAE4B0B81,TRN-E33CEE4C9B5D03E8,B,initial_expert_rl,1
REC-84FA4342EA0DF705,TRN-D86947A7F7CF7A17,B,initial_expert_rl,1
REC-856B10385C87D491,TRN-019D0094C9A24CF6,C,initial_expert_rl,1
REC-85794FAA1A612889,TRN-6D98C8BAAF9E5C9C,A,initial_expert_rl,1
REC-859316C12EFF5168,TRN-9BC721E9D86663F8,A,initial_expert_rl,1
REC-859859873907D49B,TRN-496B5677AFF6DA48,B,initial_expert_rl,1
REC-859A0FD1C253EC12,TRN-338F4C7E926EFD49,C,initial_expert_rl,1
REC-85A2BDC8797C5B2C,TRN-944C194A6211A194,C,initial_expert_rl,1
REC-85CF76E835488BBF,TRN-848988B9480EE293,A,initial_expert_rl,1
REC-85DA754983A4C0C1,TRN-C48082073FDBBCD4,C,initial_expert_rl,1
REC-8604C469AC34F648,TRN-F52B72FDB1FAD2EF,B,initial_expert_rl,1
REC-8650EDC651554F93,TRN-B51AE24F4E17C5DE,C,initial_expert_rl,1
REC-868B518EDF0C03EE,TRN-4B9B12D68EE8011F,C,initial_expert_rl,1
REC-868EAACFD13A61E6,TRN-E93B14AD6733E481,C,initial_expert_rl,1
REC-86990F272ADBB672,TRN-AABA16933EABF96F,C,initial_expert_rl,1
REC-869DD1E01579A2E0,TRN-ED65646BD1B34BF2,C,initial_expert_rl,1
REC-86D1599462B187DA,TRN-16DEBD756FF9CF71,A,initial_expert_rl,1
REC-86D1CB7E4421BB8B,TRN-3EDB74A7AA3B9BF2,C,initial_expert_rl,1
REC-86E3034CD1F70819,TRN-A42C9EA7C7A8987B,C,initial_expert_rl,1
REC-86F46E736296913C,TRN-244304E33DCD804C,A,initial_expert_rl,1
REC-86FD651672F805F2,TRN-992B879D89E2446D,C,initial_expert_rl,1
REC-870D631762765697,TRN-20C9E81ED36D04C6,B,initial_expert_rl,1
REC-8722664CE3470D4F,TRN-95AEFCDCD5D61C4D,A,initial_expert_rl,1
REC-873DD274BE11F410,TRN-6873E9CE077E44EE,B,initial_expert_rl,1
REC-875139A2DF22D4DA,TRN-37DC360E3B9A5990,C,initial_expert_rl,1
REC-8789C93CDF8CB123,TRN-C3AD5E9D09AF88E8,C,initial_expert_rl,1
REC-87E256186159EDAE,TRN-EE61D47B7CA4CA4D,A,initial_expert_rl,1
REC-87E453A5FCD05D4B,TRN-E38D071A166003CF,B,initial_expert_rl,1
REC-87F9C7912F2BC885,TRN-4EA901732289302F,B,initial_expert_rl,1
REC-8803896627644ED0,TRN-7F39B9458FAA5C32,C,initial_expert_rl,1
REC-880637118E62B8CA,TRN-9B6D569CD0DAC943,A,initial_expert_rl,1
REC-88066DAE0C957882,TRN-384FD4F6CF526341,C,initial_expert_rl,1
REC-8814669E202F5ED7,TRN-9A074CFEAAA0D128,C,initial_expert_rl,1
REC-88426A458886B992,TRN-C54303AA0A2CCE5A,C,initial_expert_rl,1
REC-8862179BC34842F2,TRN-6A85C834D3F033A7,C,initial_expert_rl,1
REC-88B1F4A9189924CA,TRN-158004DE7E1CA3AC,A,initial_expert_rl,1
REC-88B7C546A3703BDC,TRN-95C2D9B925CAE077,C,initial_expert_rl,1
REC-88C49BC0D87E06F7,TRN-31D951385097101F,A,initial_expert_rl,1
REC-88CEB7F82AD6552A,TRN-ABD917ADEDEBF352,A,initial_expert_rl,1
REC-8917FD44EFAC1A8A,TRN-74888549B2347CB1,A,initial_expert_rl,1
REC-892748D46CF1BC45,TRN-3FC66525F2E45E78,C,initial_expert_rl,1
REC-8928C280573436DE,TRN-5EB9E27966FB1CF3,A,initial_expert_rl,1
REC-895926B9FF67F1C7,TRN-BA79C4A74A7B0250,C,initial_expert_rl,1
REC-89704502B16E51BC,TRN-4ADCF0687F42F59A,C,initial_expert_rl,1
REC-8980062F778DA2BF,TRN-C70DC68EF6D50403,C,initial_expert_rl,1
REC-8980671CDD8C5B49,TRN-F1DAFD52BC404190,C,initial_expert_rl,1
REC-89BB3108D81D4FF8,TRN-51DD57DD8980AAF1,A,initial_expert_rl,1
REC-89CBEB6085EB813F,TRN-4F84F2ADB68A0B83,C,initial_expert_rl,1
REC-8A01D2D833CB9A60,TRN-A7B6C69A1589C553,C,initial_expert_rl,1
REC-8A116336B83A7352,TRN-4AA3095887EDD5E8,C,initial_expert_rl,1
REC-8A43D6CCF67DA20D,TRN-66B5C532D7586BA2,B,initial_expert_rl,1
REC-8A6CB40A7B3702B4,TRN-736CBEB8BF921E9D,C,initial_expert_rl,1
REC-8A746117D6E9524C,TRN-42C546BA037361CA,C,initial_expert_rl,1
REC-8AC622006F9108F3,TRN-3B692A8025951E76,C,initial_expert_rl,1
REC-8ACE56E703AA3429,TRN-F4A942D7F8BC5EDA,A,initial_expert_rl,1
REC-8AEC6C3AFA3BFE7F,TRN-B48D09312D5526E3,C,initial_expert_rl,1
REC-8B0240D945A8D28A,TRN-8DEF6EB55D7FA904,C,initial_expert_rl,1
REC-8B0D8CE167B55EFE,TRN-58778702A590D183,B,initial_expert_rl,1
REC-8B152EF2730D96B9,TRN-E69AACA3F0DD35CC,B,initial_expert_rl,1
REC-8B379A571F1A879A,TRN-BE251DA5E44DE081,B,initial_expert_rl,1
REC-8B4103BA1248C42B,TRN-E1F5375630771831,B,initial_expert_rl,1
REC-8B6268EE0748AA78,TRN-813A2608070E0BB3,A,initial_expert_rl,1
REC-8B9591E9C78D89B3,TRN-E5A0A44AE9221CDB,B,initial_expert_rl,1
REC-8B96AD394F018DD7,TRN-F597C5449385DE85,C,initial_expert_rl,1
REC-8BA8685D6B158552,TRN-E1F80584C8344F29,C,initial_expert_rl,1
REC-8BCFCA37DDF3C067,TRN-3DED2EB3C532B914,C,initial_expert_rl,1
REC-8BD2E56931479E1C,TRN-0BBC87CA753D8244,C,initial_expert_rl,1
REC-8BD9EE7EF5B607E2,TRN-1351690F083B8001,B,initial_expert_rl,1
REC-8BDCB3256F53A667,TRN-7FEBA6762C340A14,A,initial_expert_rl,1
REC-8BDFCD9313D2C3E7,TRN-1281D3158BB1A51E,C,initial_expert_rl,1
REC-8BE33B3C0A4591B3,TRN-4915D9150BD833DB,C,initial_expert_rl,1
REC-8C0F11B36F7C4C82,TRN-27BFBF3946606437,C,initial_expert_rl,1
REC-8C11F1408A84F27E,TRN-AC383DAC4FC36056,A,initial_expert_rl,1
REC-8C186D3923505CFE,TRN-0EE4BF1185DF1CD6,C,initial_expert_rl,1
REC-8C35B793066AD7D8,TRN-E43FDFF8413CFA9F,B,initial_expert_rl,1
REC-8C381AA3FD2DE2EB,TRN-E8510667FF28C4D2,C,initial_expert_rl,1
REC-8C3CB3E3F6BD9A16,TRN-BC7D70F1863144CC,C,initial_expert_rl,1
REC-8C4BA5952B374914,TRN-D4F4B090126AB7C6,A,initial_expert_rl,1
REC-8C504BE0291BE26C,TRN-A7BA1EDDD5EE71E3,A,initial_expert_rl,1
REC-8CAFA035A3C5E1E9,TRN-6CED83D81D8905E0,C,initial_expert_rl,1
REC-8CD34EC3B93DA73B,TRN-EC75C78A74D89866,C,initial_expert_rl,1
REC-8CDF08B6F0954A6D,TRN-3ABF597F529161DE,C,initial_expert_rl,1
REC-8CE11D9745F75A16,TRN-4F106EA6AB6CBB38,B,initial_expert_rl,1
REC-8CF0049ECE212DF7,TRN-3A9D41BC3EF50A5F,A,initial_expert_rl,1
REC-8D0387D777CC7D7C,TRN-AD1C4031EC8836C5,C,initial_expert_rl,1
REC-8D05C1AB1DC78704,TRN-1AAD19BB1A5857B9,C,initial_expert_rl,1
REC-8D2307633D9DFDB0,TRN-5FB35194BAC4F1A8,B,initial_expert_rl,1
REC-8D301FA804AE9D4D,TRN-36EFD3C5F011A8CC,A,initial_expert_rl,1
REC-8D765C6C55E026D7,TRN-C8FE4C0B1B53B10F,A,initial_expert_rl,1
REC-8DA210383EC32A5E,TRN-3F14051A4E27F4D9,B,initial_expert_rl,1
REC-8DD2D1333ED903E2,TRN-9602EF679C6F2C81,B,initial_expert_rl,1
REC-8DDA228E1922B927,TRN-AD0298D418A48D43,C,initial_expert_rl,1
REC-8DEBAAB74DA9C67C,TRN-ACFCDB643EC34E7D,C,initial_expert_rl,1
REC-8DF48CCBD5A252EC,TRN-7C7B552B967F88A6,C,initial_expert_rl,1
REC-8E087014A87DCE06,TRN-D3F78C81837A48F1,A,initial_expert_rl,1
REC-8E42E1A301A21822,TRN-B2A47F7A2248852C,A,initial_expert_rl,1
REC-8E4F4A758390B375,TRN-353FDFE6D246CFCF,A,initial_expert_rl,1
REC-8E81E70BD834F723,TRN-363ACD8957E1B673,A,initial_expert_rl,1
REC-8E9786BAF4FD3FEF,TRN-F3E0EDAF08075664,C,initial_expert_rl,1
REC-8EBD2A90C5C208D7,TRN-02AB76E7D510B3DB,A,initial_expert_rl,1
REC-8EDFFA65E8555A8C,TRN-43D92ACB1660D6E2,A,initial_expert_rl,1
REC-8F10F8B419F7CE96,TRN-50FDAD354BE7CDA0,C,initial_expert_rl,1
REC-8F2EED035EC9F437,TRN-4E75E7A81E0628A7,C,initial_expert_rl,1
REC-8F48380A41EB0075,TRN-4BF7C370EE8DC7AD,A,initial_expert_rl,1
REC-8F5DBD5F6361E572,TRN-0C344A77F9439644,C,initial_expert_rl,1
REC-8F60E94EE5DD455F,TRN-D554436C31FA1BEB,C,initial_expert_rl,1
REC-8F663969443FF017,TRN-58E619BA80924E58,C,initial_expert_rl,1
REC-8FABD2946B456A0B,TRN-306D51611F97D8F6,A,initial_expert_rl,1
REC-8FBE0126FC7B7C08,TRN-E52FBEA5BB12A544,A,initial_expert_rl,1
REC-8FC710E0F783FADF,TRN-E8AE01AFD1529168,C,initial_expert_rl,1
REC-9014DC7A4972DDCE,TRN-62BFAD80F548DE83,C,initial_expert_rl,1
REC-9025EA2BD57D8AFF,TRN-30BC103C11BC9B91,A,initial_expert_rl,1
REC-904978947A070E09,TRN-63CB8F03D3D617F6,C,initial_expert_rl,1
REC-905FEE757A4BFFEC,TRN-2F9786AD1FBFD5FD,A,initial_expert_rl,1
REC-906F2324EFB7F010,TRN-962665FFB50AE7A4,C,initial_expert_rl,1
REC-90A14C7FA79D6E96,TRN-A74360F250E6BA8C,B,initial_expert_rl,1
REC-90A2B6D96D65D982,TRN-D9F5940E25AFA8E2,C,initial_expert_rl,1
REC-90A85807BD59F3D6,TRN-787D3DD425C5D051,B,initial_expert_rl,1
REC-90AE77FD474D96BC,TRN-AEFDE77DCCB7607E,C,initial_expert_rl,1
REC-90C6E6F9AAF9EA71,TRN-9697F5FA2C1A0DF4,C,initial_expert_rl,1
REC-90D11C3DF152AB6F,TRN-377097C10D3398E8,A,initial_expert_rl,1
REC-90DCFC7628727C79,TRN-68D62F6467571EC5,C,initial_expert_rl,1
REC-911001323BDD0D32,TRN-402648E54CE1E862,B,initial_expert_rl,1
REC-915181B2AE77C0B9,TRN-1017D1840E8B652E,C,initial_expert_rl,1
REC-91543CA638DFFC28,TRN-1D8ED87FC03F8031,B,initial_expert_rl,1
REC-9171094EFA74E5A0,TRN-64E0B4CB6716D088,C,initial_expert_rl,1
REC-918D4644677C75F5,TRN-7BE7266454A728BC,C,initial_expert_rl,1
REC-919F8A9F90CBBFE6,TRN-83F6E8C969FC2DD8,C,initial_expert_rl,1
REC-91AB866EC7420677,TRN-643ED6425DC0BCC4,B,initial_expert_rl,1
REC-91DE265CB5221D40,TRN-674C867398AB29C7,C,initial_expert_rl,1
REC-91F096110F4D66A2,TRN-D88CBD8226AFCECF,B,initial_expert_rl,1
REC-91F27DF98D99FE24,TRN-8FC54F3C2B8CE4E6,A,initial_expert_rl,1
REC-92091A550775F84B,TRN-9DF2C38C6D0BF027,B,initial_expert_rl,1
REC-9217662080F9A276,TRN-9E171DADD496BFE9,C,initial_expert_rl,1
REC-921D2B147370A01A,TRN-D222663B5D5EFAE4,C,initial_expert_rl,1
REC-921DD118436E883B,TRN-0F0F17499DF0F513,C,initial_expert_rl,1
REC-922F000010297110,TRN-9F3A6938C3B71246,C,initial_expert_rl,1
REC-9247073E2FE9F3CF,TRN-2C55847CD521080D,C,initial_expert_rl,1
REC-9248AE8E22CD91E2,TRN-FB24A585E9013386,C,initial_expert_rl,1
REC-928EE14218E8D7B0,TRN-FAB7B08CE62CB161,C,initial_expert_rl,1
