anon_record_id,anon_instance_id,routing_group,training_phase,source_subset,record_occurrence
REC-0A2E92F05285AA0A,TRN-C50D8077CC77895C,C,pooled_joint_rl,initial_rl,1
REC-0A30055B2AA9038A,TRN-2306F265EC784C7C,U,pooled_joint_rl,rest_3954,1
REC-0A5033B284DA5C17,TRN-0F6BA60562CDFEA9,U,pooled_joint_rl,rest_3954,1
REC-0A53F276F4AF8B38,TRN-08BAAC382570381D,U,pooled_joint_rl,rest_3954,1
REC-0A652EB6CCA7E9B1,TRN-EF96CE7CA8F17059,B,pooled_joint_rl,initial_rl,1
REC-0A680C0006C531F0,TRN-07837119F322EC34,U,pooled_joint_rl,rest_3954,1
REC-0A7FF06485F68A0A,TRN-3BBA5FA62E9324DB,A,pooled_joint_rl,initial_rl,1
REC-0A8D03F5C02487BE,TRN-664DC4BE2609AFF5,U,pooled_joint_rl,rest_3954,1
REC-0A93D3513EE6FAA2,TRN-4CEF199324C534DB,U,pooled_joint_rl,rest_3954,1
REC-0AA3DEF2848FEAE8,TRN-62FBCA1BFBEDD948,U,pooled_joint_rl,rest_3954,1
REC-0AAB29F440A520C7,TRN-B17C7236FEFA095D,A,pooled_joint_rl,initial_rl,1
REC-0ABBF29E5624B95F,TRN-18E0E1A0137BAEC5,C,pooled_joint_rl,initial_rl,1
REC-0ACD4F0CBFC77C47,TRN-8CFC771331E7362A,U,pooled_joint_rl,rest_3954,1
REC-0ACDEF7B24FEEB55,TRN-274547CAC7BA6EE6,U,pooled_joint_rl,rest_3954,1
REC-0AD26F8BA9BCF132,TRN-34A9BFECAC96D253,B,pooled_joint_rl,initial_rl,1
REC-0AF64DFB89A5004F,TRN-E4023CE6B39DCCF7,U,pooled_joint_rl,rest_3954,1
REC-0AFABFAB7EC85B23,TRN-5B04B52E4E15D0BF,C,pooled_joint_rl,initial_rl,1
REC-0B0D899764FCE86C,TRN-D8DB27D9F8D63D0C,U,pooled_joint_rl,rest_3954,1
REC-0B182C5821489BF7,TRN-BC45660700E6F72A,U,pooled_joint_rl,rest_3954,1
REC-0B1BE520BFE061B0,TRN-90650437488118BB,U,pooled_joint_rl,rest_3954,1
REC-0B378717A8E5ABBE,TRN-087CA54D1E41935F,U,pooled_joint_rl,rest_3954,1
REC-0B3A531FDA208E0E,TRN-F94D3C8BD1D6E1E7,U,pooled_joint_rl,rest_3954,1
REC-0B3CA5274B877B83,TRN-14345BEDC2B8C1EA,U,pooled_joint_rl,rest_3954,1
REC-0B5E3B21E0E0D896,TRN-CB3D90ADE0A30E88,C,pooled_joint_rl,initial_rl,1
REC-0B5EA3EF844BAECD,TRN-8DF04B4A919BF986,U,pooled_joint_rl,rest_3954,1
REC-0B6B76EF8F923C9D,TRN-8F8B2FCFB7B3F6AC,U,pooled_joint_rl,rest_3954,1
REC-0B74BC48423E3C8E,TRN-5F859D2BFB80073D,U,pooled_joint_rl,rest_3954,1
REC-0B7C17F2E96010E1,TRN-CECB76D2CE909777,U,pooled_joint_rl,rest_3954,1
REC-0B871356098580FE,TRN-8620E7DA59CA50CC,U,pooled_joint_rl,rest_3954,1
REC-0B908852D6EB35C7,TRN-9080C2079714CCE5,C,pooled_joint_rl,initial_rl,1
REC-0B9AE699F4F2046A,TRN-7F6488EED1487FB1,B,pooled_joint_rl,initial_rl,1
REC-0B9E7438C2FFE926,TRN-F125DC8AFD42CBCE,U,pooled_joint_rl,rest_3954,1
REC-0B9FE65B544D01B7,TRN-A8E9EFDBE05B4F45,B,pooled_joint_rl,initial_rl,1
REC-0BB1CB1509DDAF29,TRN-2A73C3CF14A28862,U,pooled_joint_rl,rest_3954,1
REC-0BC58FBDE7A9D9B9,TRN-28B7EAC536BBF8E2,C,pooled_joint_rl,initial_rl,1
REC-0BC5D076CFBA8344,TRN-8439D619C6FA4636,U,pooled_joint_rl,rest_3954,1
REC-0BEB10B912F3793A,TRN-03C8893D99184ACE,U,pooled_joint_rl,rest_3954,1
REC-0BEC8F9501E4B715,TRN-8F00C9944A9AA93C,C,pooled_joint_rl,initial_rl,1
REC-0BF3C5569BB89AA6,TRN-B22524FE3BD68833,C,pooled_joint_rl,initial_rl,1
REC-0C0808E0FE919242,TRN-5F2205FE8648ACBF,U,pooled_joint_rl,rest_3954,1
REC-0C1E5FA1DA623C1E,TRN-31A1E36BBB1A2D64,U,pooled_joint_rl,rest_3954,1
REC-0C25FF412432DC3D,TRN-E6AC580EC7A54991,U,pooled_joint_rl,rest_3954,1
REC-0C373F1285DAB005,TRN-0FB925506E99D837,U,pooled_joint_rl,rest_3954,1
REC-0C42C83ECB0E1907,TRN-BD9AFF356995A86A,U,pooled_joint_rl,rest_3954,1
REC-0C49BE1DCA54AA68,TRN-62D2ED3A7A16A5D7,U,pooled_joint_rl,rest_3954,1
REC-0C5993B129F1F241,TRN-65E567959B89126B,C,pooled_joint_rl,initial_rl,1
REC-0C5F38397BF15C7B,TRN-9EB8114C4817707F,U,pooled_joint_rl,rest_3954,1
REC-0C668CF427B57E9A,TRN-787923D96135F5FE,U,pooled_joint_rl,rest_3954,1
REC-0C67954D832FABD6,TRN-67692BB19E0E6DEF,U,pooled_joint_rl,rest_3954,1
REC-0C6C5C1F09D7F9BA,TRN-FC4211DACAAA5273,U,pooled_joint_rl,rest_3954,1
REC-0C6CF0998C7FFAC8,TRN-0FF9DBC3904AFBE0,U,pooled_joint_rl,rest_3954,1
REC-0C6FF351B650D32C,TRN-90D58E0EB3F74148,U,pooled_joint_rl,rest_3954,1
REC-0C714531494CFC2D,TRN-41EA7BA552AF4FDB,U,pooled_joint_rl,rest_3954,1
REC-0C7F88F21E9DEDB8,TRN-2A5AD87155C4EFD5,U,pooled_joint_rl,rest_3954,1
REC-0C8CA5B98829C248,TRN-7492F362C6E162CB,U,pooled_joint_rl,rest_3954,1
REC-0C935D5C7F229013,TRN-7C7C1004281EE41F,U,pooled_joint_rl,rest_3954,1
REC-0CA84C2AE0300527,TRN-48AF6B84F086CBCD,U,pooled_joint_rl,rest_3954,1
REC-0CAAF83ECE644A8B,TRN-259766A7E19EE652,U,pooled_joint_rl,rest_3954,1
REC-0CBEDD7B19E7BE2C,TRN-FAE143EA2D169985,A,pooled_joint_rl,initial_rl,1
REC-0CBFB9B3D98D9E6D,TRN-75902B9EDDE92B79,U,pooled_joint_rl,rest_3954,1
REC-0CC7E42FC62A8132,TRN-752E2AD220484949,U,pooled_joint_rl,rest_3954,1
REC-0CCA727E3E3BF678,TRN-8F38291755BC53E7,A,pooled_joint_rl,initial_rl,1
REC-0CFDD09430619A19,TRN-87CEFEF94C70E0A1,C,pooled_joint_rl,initial_rl,1
REC-0D0669C3CC70768B,TRN-E26FE7013E5DEDD0,A,pooled_joint_rl,initial_rl,1
REC-0D2F1AD04D293F29,TRN-39924DE32C4372F8,C,pooled_joint_rl,initial_rl,1
REC-0D57BB2590605AED,TRN-3F3000A49B2E312E,U,pooled_joint_rl,rest_3954,1
REC-0D589C5229CD53FC,TRN-8C2101909EE8FB9D,U,pooled_joint_rl,rest_3954,1
REC-0D5ABCEE59BE5476,TRN-7B3124EE3B396DEE,U,pooled_joint_rl,rest_3954,1
REC-0D5B4D8C022D4716,TRN-57708ABBE72FABB5,U,pooled_joint_rl,rest_3954,1
REC-0D6087FBAD41CC37,TRN-6FAC8EBDE808932D,C,pooled_joint_rl,initial_rl,1
REC-0D65BD88820732FE,TRN-77A67D2CD68D1EEE,U,pooled_joint_rl,rest_3954,1
REC-0D79504C732C92DF,TRN-093C0819736676F6,U,pooled_joint_rl,rest_3954,1
REC-0D986323C5C6579E,TRN-7C7187BE7758FAA8,U,pooled_joint_rl,rest_3954,1
REC-0DA2A4FD498A9401,TRN-BD170F0C11BF576C,C,pooled_joint_rl,initial_rl,1
REC-0DAA5714575E6132,TRN-65594F711086EC82,B,pooled_joint_rl,initial_rl,1
REC-0DAD361880DA5792,TRN-7A57A267BB932EB9,C,pooled_joint_rl,initial_rl,1
REC-0DB343E48E928535,TRN-E8E7AC2A6E8BC474,U,pooled_joint_rl,rest_3954,1
REC-0DB5DA5AA480AE15,TRN-DAFB2888D20DDCDD,U,pooled_joint_rl,rest_3954,1
REC-0DB63F3C235C1BAA,TRN-A826659EAE74821A,U,pooled_joint_rl,rest_3954,1
REC-0DBCD85EB8348ECF,TRN-F9D84B1A59A9F47B,U,pooled_joint_rl,rest_3954,1
REC-0DCE18C88EBC9FF7,TRN-CC8F21FB4C5C6875,C,pooled_joint_rl,initial_rl,1
REC-0DD5F4BBEA23BC60,TRN-A0A7387D7D386527,C,pooled_joint_rl,initial_rl,1
REC-0DDBDC296B1700AE,TRN-B15FBC621A74A71B,U,pooled_joint_rl,rest_3954,1
REC-0DDCEC0DC9AFD840,TRN-78EB1C7D5A5D7CCF,U,pooled_joint_rl,rest_3954,1
REC-0DE23B691923588C,TRN-D69C2295CC8A7C97,U,pooled_joint_rl,rest_3954,1
REC-0DEAD8D3ACBB2079,TRN-64BE0596997B4E80,U,pooled_joint_rl,rest_3954,1
REC-0DF28D5EEFFDCCC9,TRN-6504F364665946DE,U,pooled_joint_rl,rest_3954,1
REC-0DF998B746B78344,TRN-34D72A090AD24FFC,U,pooled_joint_rl,rest_3954,1
REC-0DF9F2F6F2989EAA,TRN-37DB4D9A5572F2C8,U,pooled_joint_rl,rest_3954,1
REC-0E1259A2FF64F796,TRN-E7E37D2550D634E2,U,pooled_joint_rl,rest_3954,1
REC-0E1CAE64A729556F,TRN-38B7A8ED83D2743F,C,pooled_joint_rl,initial_rl,1
REC-0E1E1316493F8A97,TRN-A169180A7F2AF09E,U,pooled_joint_rl,rest_3954,1
REC-0E1EC779B1C7C65C,TRN-D78F673429DFCBF0,B,pooled_joint_rl,initial_rl,1
REC-0E21105B46D1058E,TRN-AC2B10883DACBA98,U,pooled_joint_rl,rest_3954,1
REC-0E21A0884961CEE4,TRN-931E0A1B7F1570BE,B,pooled_joint_rl,initial_rl,1
REC-0E2A5000C3969C2C,TRN-9C60ACBFB7A960F5,B,pooled_joint_rl,initial_rl,1
REC-0E35D2B24EA9D808,TRN-11C9BF6B9A03BEAE,U,pooled_joint_rl,rest_3954,1
REC-0E393644EC8B04A5,TRN-87278B19AC5B330A,U,pooled_joint_rl,rest_3954,1
REC-0E3AB721BDA97AB8,TRN-03FA34A9FF48943E,A,pooled_joint_rl,initial_rl,1
REC-0E3F4CB56E79626F,TRN-5085F5A9024B3756,U,pooled_joint_rl,rest_3954,1
REC-0E47AF26135E027D,TRN-926BA76AD9635E05,U,pooled_joint_rl,rest_3954,1
REC-0E63088D83BA54C5,TRN-4E7961C1A29DECC6,U,pooled_joint_rl,rest_3954,1
REC-0E826CB4D4A62307,TRN-E1FBFAED245D2AEC,C,pooled_joint_rl,initial_rl,1
REC-0E94C6DAB3598579,TRN-BA4942818C7CDE58,U,pooled_joint_rl,rest_3954,1
REC-0E95AE4CB31042FD,TRN-2B3C9E653F8D4102,C,pooled_joint_rl,initial_rl,1
REC-0EA33A3CD79ABE96,TRN-A08AFE63D5FD6E73,C,pooled_joint_rl,initial_rl,1
REC-0EA712E2756718D5,TRN-A3B4E0521D49EEEF,A,pooled_joint_rl,initial_rl,1
REC-0EAC09C7898F9E14,TRN-DA37333AC968DF38,A,pooled_joint_rl,initial_rl,1
REC-0EB005247CA432D7,TRN-14549F36AEE55397,U,pooled_joint_rl,rest_3954,1
REC-0EB82A2A46EC6E49,TRN-1649D21B27869839,U,pooled_joint_rl,rest_3954,1
REC-0EBA4D49874F4E4E,TRN-9B4EF961DE2EB8C2,C,pooled_joint_rl,initial_rl,1
REC-0EC27CC98A68908C,TRN-6A1C2952B6A7C42B,U,pooled_joint_rl,rest_3954,1
REC-0ECF730256370A0C,TRN-9E97C9CCA7870BE7,U,pooled_joint_rl,rest_3954,1
REC-0EDB1CE436D0B1FF,TRN-EBF10134EC253171,C,pooled_joint_rl,initial_rl,1
REC-0EDEE8D255965C65,TRN-B62706A70F63901D,U,pooled_joint_rl,rest_3954,1
REC-0EE5D1459E5E0C96,TRN-99903EA1117EA542,B,pooled_joint_rl,initial_rl,1
REC-0EFC0722E9F0DD8A,TRN-4D78BD919C43A701,U,pooled_joint_rl,rest_3954,1
REC-0F043C5B1D21E532,TRN-E77437683DA3B1BF,C,pooled_joint_rl,initial_rl,1
REC-0F0A5BD79491A7CB,TRN-4C2D1A13F1AEE014,U,pooled_joint_rl,rest_3954,1
REC-0F0EF87C80DB7726,TRN-551338A7255735CB,U,pooled_joint_rl,rest_3954,1
REC-0F104D790B229834,TRN-C4E9FFD55B6FC7EC,U,pooled_joint_rl,rest_3954,1
REC-0F10DAFD142E43A3,TRN-56271D91FCA04BAA,U,pooled_joint_rl,rest_3954,1
REC-0F112B22705F1371,TRN-38915D2406EB2131,U,pooled_joint_rl,rest_3954,1
REC-0F259196E7CD7353,TRN-46AAD94CD990B5CE,C,pooled_joint_rl,initial_rl,1
REC-0F3151BB83C395B2,TRN-B747C86D54CD020F,U,pooled_joint_rl,rest_3954,1
REC-0F3422A310158CB8,TRN-C7BCB0DC25530517,B,pooled_joint_rl,initial_rl,1
REC-0F4122C96911FC78,TRN-D094FCFFCA2A38F7,U,pooled_joint_rl,rest_3954,1
REC-0F493AFCF0B8B5A5,TRN-296D9C6F42D20EA9,U,pooled_joint_rl,rest_3954,1
REC-0F59A5F1883BC40A,TRN-45805A02BC45EAAF,C,pooled_joint_rl,initial_rl,1
REC-0F5D03B19A5D4BEA,TRN-2C4BD4CED303CFA0,U,pooled_joint_rl,rest_3954,1
REC-0F6F1B1051CC8990,TRN-E32C27A92E1F3DEB,U,pooled_joint_rl,rest_3954,1
REC-0FBF83B70F47F944,TRN-C28B4721806C5FA7,C,pooled_joint_rl,initial_rl,1
REC-0FBFEBB1DE9047F8,TRN-B17DD65334F06D34,C,pooled_joint_rl,initial_rl,1
REC-0FDD4FC800BDBD8F,TRN-68670DB0BF99DCF9,U,pooled_joint_rl,rest_3954,1
REC-0FF16F625F72B078,TRN-75025A9B666A2626,B,pooled_joint_rl,initial_rl,1
REC-0FF82B0EA056C994,TRN-290FB1D0D9A56B72,U,pooled_joint_rl,rest_3954,1
REC-0FFBDAC3C8D9F3F4,TRN-1EF221714CF88754,C,pooled_joint_rl,initial_rl,1
REC-0FFC24268F3D3985,TRN-DAB5BC944409E357,U,pooled_joint_rl,rest_3954,1
REC-1005C0266E9A70EF,TRN-C6C32D989F28F45A,U,pooled_joint_rl,rest_3954,1
REC-10097A1BE53FBEB8,TRN-4B3EC52A0394C4B6,U,pooled_joint_rl,rest_3954,1
REC-10166F8779A31FD1,TRN-8B745F871187D576,C,pooled_joint_rl,initial_rl,1
REC-1017679F1E5D7196,TRN-344143664A3726A0,U,pooled_joint_rl,rest_3954,1
REC-1019664E02D16C16,TRN-7AF709F8A0FEBA15,A,pooled_joint_rl,initial_rl,1
REC-1019A7D5FD78FF72,TRN-8302631B7EAE4198,B,pooled_joint_rl,initial_rl,1
REC-101E1D66A9BAF187,TRN-1D6FC5DCE84854D5,U,pooled_joint_rl,rest_3954,1
REC-102D7C7506E31407,TRN-8AF2642265C6EEFC,A,pooled_joint_rl,initial_rl,1
REC-10351B6685548194,TRN-22285F9A1370AA6C,C,pooled_joint_rl,initial_rl,1
REC-1040F13033B94FAC,TRN-ACAC63E0AA8E3C76,B,pooled_joint_rl,initial_rl,1
REC-1043B35323FBADE8,TRN-0E3F86A9F1E370FF,U,pooled_joint_rl,rest_3954,1
REC-1048B27497484DB3,TRN-9D94973B22CA2A52,U,pooled_joint_rl,rest_3954,1
REC-105B44F2193E774B,TRN-E516A0AA7B57B574,U,pooled_joint_rl,rest_3954,1
REC-105ED6DD0FEF9910,TRN-7D43438864E70963,A,pooled_joint_rl,initial_rl,1
REC-1060122D9EC61EB7,TRN-DDB3030BB206CF03,C,pooled_joint_rl,initial_rl,1
REC-1072BF8825B8E971,TRN-33B66E9F49555DA4,C,pooled_joint_rl,initial_rl,1
REC-1075ED9AA09A9974,TRN-58661E3C4CC974FF,U,pooled_joint_rl,rest_3954,1
REC-10803D6FC1794479,TRN-11E23BB19815096C,U,pooled_joint_rl,rest_3954,1
REC-1082E2582C7BB13F,TRN-9D5F3C7FA6F201C9,C,pooled_joint_rl,initial_rl,1
REC-10A753710DF21188,TRN-E9B0AF8B11817CD2,U,pooled_joint_rl,rest_3954,1
REC-10AAC275442A89E6,TRN-4D234FEB987F2413,B,pooled_joint_rl,initial_rl,1
REC-10AF1C7BF122864F,TRN-68A9E5ADCA7469EB,U,pooled_joint_rl,rest_3954,1
REC-10B3507DE547A7E2,TRN-3797FA8BA25276B0,C,pooled_joint_rl,initial_rl,1
REC-10BA70C94EA8D953,TRN-B80EBC2BBE46A43E,U,pooled_joint_rl,rest_3954,1
REC-10BD14B85AE801B5,TRN-51884B7654EF7DB6,U,pooled_joint_rl,rest_3954,1
REC-10C683C00463ACE8,TRN-F7439C101B4C6EB4,C,pooled_joint_rl,initial_rl,1
REC-10CF1957FDD0FF75,TRN-C576E836C9307ECF,C,pooled_joint_rl,initial_rl,1
REC-10CF7DF264245544,TRN-389DBB76D5D20112,C,pooled_joint_rl,initial_rl,1
REC-10D7EFEB609E2A91,TRN-678843A3AFD5C7B0,U,pooled_joint_rl,rest_3954,1
REC-10DBE5D715DDCECA,TRN-7C59F33B224C2498,U,pooled_joint_rl,rest_3954,1
REC-10DD9A7671958685,TRN-7D7F620A877915A1,U,pooled_joint_rl,rest_3954,1
REC-10E00C49F2E685B6,TRN-2ABAC29CA9E58B84,U,pooled_joint_rl,rest_3954,1
REC-10E59517795BFFD1,TRN-A5F91DCA92FEB6C2,U,pooled_joint_rl,rest_3954,1
REC-10EDAF9EAFA1C80F,TRN-D6E94764D732F811,U,pooled_joint_rl,rest_3954,1
REC-10EE063BF2048A37,TRN-B28DCB80284E983C,A,pooled_joint_rl,initial_rl,1
REC-10F0216582E8C619,TRN-578ED660728CC107,U,pooled_joint_rl,rest_3954,1
REC-10F17AA8354B2718,TRN-45F4BC9AB388EE27,A,pooled_joint_rl,initial_rl,1
REC-10F45BF73F26625A,TRN-D9C93F9F99229925,U,pooled_joint_rl,rest_3954,1
REC-10F8AFB1C1097A15,TRN-514FB7A11039721B,U,pooled_joint_rl,rest_3954,1
REC-10F944E7A5C15AE2,TRN-A3D4C253CFA61FD4,B,pooled_joint_rl,initial_rl,1
REC-110881B5C7500FBB,TRN-89E7F6EBC49C84E5,U,pooled_joint_rl,rest_3954,1
REC-110DFD8F067FADF4,TRN-1580BBC355ECF06B,U,pooled_joint_rl,rest_3954,1
REC-1116B99D9EE1F3E0,TRN-02497F5F70CDEB8E,B,pooled_joint_rl,initial_rl,1
REC-11194C0E7940919A,TRN-11E589CCB05725CB,A,pooled_joint_rl,initial_rl,1
REC-112B0D4EE7DE65A9,TRN-D8C23CCCA0B5496E,C,pooled_joint_rl,initial_rl,1
REC-112E6E69C36BBCB5,TRN-DE253CFF3B404C5B,U,pooled_joint_rl,rest_3954,1
REC-11315F954F4B4CBC,TRN-5BFE3DD540CE40BB,U,pooled_joint_rl,rest_3954,1
REC-113761EADD3C41C7,TRN-0B9062E4BE2A288A,A,pooled_joint_rl,initial_rl,1
REC-113867CF35547188,TRN-241E1D33E2BCEB89,C,pooled_joint_rl,initial_rl,1
REC-1143E66D1DDD67DD,TRN-E660095F800BDECA,C,pooled_joint_rl,initial_rl,1
REC-1158D66335FB581D,TRN-6197C4B9DEF7A231,U,pooled_joint_rl,rest_3954,1
REC-115B3D35E723D97E,TRN-4455F659D733EAA1,U,pooled_joint_rl,rest_3954,1
REC-117430BAE84FF07A,TRN-88A69BE4EAE5176B,C,pooled_joint_rl,initial_rl,1
REC-1178EE05E86DABC9,TRN-0987253E1A912C5D,U,pooled_joint_rl,rest_3954,1
REC-11791356A0B42566,TRN-F309076F14E6D268,U,pooled_joint_rl,rest_3954,1
REC-117DD3A5E0387A33,TRN-DDFD423D431F1367,U,pooled_joint_rl,rest_3954,1
REC-11872004FE9C8C22,TRN-F6FFFE7C6E1D5DF7,U,pooled_joint_rl,rest_3954,1
REC-1193B2E5733F664D,TRN-B9D273E0122F7344,U,pooled_joint_rl,rest_3954,1
REC-119C25929B771294,TRN-663A3ADA75CB898E,B,pooled_joint_rl,initial_rl,1
REC-119CC9A22F9374D5,TRN-A39C3C0960442102,U,pooled_joint_rl,rest_3954,1
REC-11A77A83C7E5F000,TRN-4C5B3B2BCAEF548F,U,pooled_joint_rl,rest_3954,1
REC-11A8B777D01CA983,TRN-FDD6F71017B9081B,U,pooled_joint_rl,rest_3954,1
REC-11ADA4B281F17309,TRN-2268963F4A5AEB99,U,pooled_joint_rl,rest_3954,1
REC-11BFC841FF50AC78,TRN-060C3C7491D6F43E,C,pooled_joint_rl,initial_rl,1
REC-11C39F957EE3F6B0,TRN-60D8A2ADBFC6F23D,U,pooled_joint_rl,rest_3954,1
REC-11D14BB4755552F5,TRN-9F7540BB005F63AD,C,pooled_joint_rl,initial_rl,1
REC-11DDCFA9F03B3253,TRN-93C83760D6311319,U,pooled_joint_rl,rest_3954,1
REC-11F5E85F33D66D89,TRN-10FA0C353487AC3E,U,pooled_joint_rl,rest_3954,1
REC-11FE7337D94FA66F,TRN-9E5062C1223BE981,C,pooled_joint_rl,initial_rl,1
REC-11FF80DD9749A85F,TRN-0AC266902FDA7A56,U,pooled_joint_rl,rest_3954,1
REC-120DA70BE237CD3D,TRN-618B5065FBE91EDA,A,pooled_joint_rl,initial_rl,1
REC-1210C392DA252C84,TRN-E3AE07090DE999F8,B,pooled_joint_rl,initial_rl,1
REC-122BC04EEE42EE93,TRN-51506C2C2C621B33,A,pooled_joint_rl,initial_rl,1
REC-12399052BEAFBBF2,TRN-7D898D50F38A551A,B,pooled_joint_rl,initial_rl,1
REC-1263A6D46DE6319F,TRN-6FE7D762C68CF411,C,pooled_joint_rl,initial_rl,1
REC-1266A9CDA3424DC3,TRN-AD0407C6630E5188,U,pooled_joint_rl,rest_3954,1
REC-126CFA11C809C6F3,TRN-1A3ACFAFD1E36686,C,pooled_joint_rl,initial_rl,1
REC-127186CF0476A1B9,TRN-C6F31446B5D86D71,U,pooled_joint_rl,rest_3954,1
REC-12799E6684E3496E,TRN-BDE736B3ACD988C0,U,pooled_joint_rl,rest_3954,1
REC-1287ACD92989502C,TRN-23EAE13C604CB4B6,U,pooled_joint_rl,rest_3954,1
REC-12890D9C7760D28D,TRN-0B0B720D89F34201,B,pooled_joint_rl,initial_rl,1
REC-128F7CB934D4F353,TRN-BAB72D56F8E4E840,U,pooled_joint_rl,rest_3954,1
REC-129E4BF060B3756E,TRN-34FF4ECD6D09D45C,C,pooled_joint_rl,initial_rl,1
REC-129F1FC804175214,TRN-F7617521C0546C01,C,pooled_joint_rl,initial_rl,1
REC-12A7416588619410,TRN-A8EEDD32F2D79E1B,U,pooled_joint_rl,rest_3954,1
REC-12BC1320B10F1A44,TRN-E3C5949159F5A059,U,pooled_joint_rl,rest_3954,1
REC-12D140548D00ABE7,TRN-8B5C6425D43A9A71,U,pooled_joint_rl,rest_3954,1
REC-12D54B89A3CC0CF3,TRN-CDDD5BE430697193,A,pooled_joint_rl,initial_rl,1
REC-12DA0971F5E008A6,TRN-E5A7C0ED8C61430A,C,pooled_joint_rl,initial_rl,1
REC-12DD4CD346F7E457,TRN-159369C8989C4ACE,C,pooled_joint_rl,initial_rl,2
REC-12E01D588D1D110C,TRN-FE25E2D8E48B7125,A,pooled_joint_rl,initial_rl,1
REC-12F1EBCA07F1DC55,TRN-11CD1F5054781FE9,U,pooled_joint_rl,rest_3954,1
REC-12F66719CA957A65,TRN-9DD4B60EA1E85ECF,U,pooled_joint_rl,rest_3954,1
REC-1301B2376C566328,TRN-A9FAAC5C1BD5B82E,U,pooled_joint_rl,rest_3954,1
REC-130B5090C508B20D,TRN-3081B4FACDF01576,C,pooled_joint_rl,initial_rl,1
REC-13145826341B838C,TRN-DAFFE2FC1FF4656C,U,pooled_joint_rl,rest_3954,1
REC-131FB9702B3C1A1A,TRN-ACAD0D2D2D462B0E,U,pooled_joint_rl,rest_3954,1
REC-13485BBC7BAA49EC,TRN-248332ADC2B9EA77,U,pooled_joint_rl,rest_3954,1
REC-134BD3BB979941FF,TRN-4FA665CD78EAC93E,C,pooled_joint_rl,initial_rl,1
REC-134F06079126BD9D,TRN-D1DD591C5A2AE027,U,pooled_joint_rl,rest_3954,1
REC-1358C5993AE67FBE,TRN-A9EEB82F185F42F6,C,pooled_joint_rl,initial_rl,1
REC-136E0D7B6FF64E34,TRN-DEE431459A7CF7FE,A,pooled_joint_rl,initial_rl,1
REC-136E4D6FE313B239,TRN-72691FD14F0A2F1E,A,pooled_joint_rl,initial_rl,1
REC-13790F6312B98553,TRN-2C79C6BF247181FD,U,pooled_joint_rl,rest_3954,1
REC-138D1AD388CB3EC3,TRN-A459F48E07CBF171,U,pooled_joint_rl,rest_3954,1
REC-1390C53610AFB94B,TRN-F3FAE49C8D46F1B4,B,pooled_joint_rl,initial_rl,1
REC-1397B472A9A98B52,TRN-C44A54EA24906FC9,C,pooled_joint_rl,initial_rl,1
REC-13A39ECD852CAFF8,TRN-F67F194E0373AE3C,U,pooled_joint_rl,rest_3954,1
REC-13A7EC02FB2588D3,TRN-43860F4317A50399,A,pooled_joint_rl,initial_rl,1
REC-13BB0E6B44B89DEA,TRN-594441E797D69594,B,pooled_joint_rl,initial_rl,1
REC-13C4050A2243A038,TRN-0A313803711E2C92,B,pooled_joint_rl,initial_rl,1
REC-13C5ACA1AB82D427,TRN-ECA4809197FC05DA,U,pooled_joint_rl,rest_3954,1
REC-13CF623CF906D61E,TRN-B630F258F3FDD5FA,U,pooled_joint_rl,rest_3954,1
REC-13D52BEBA5E7EACE,TRN-4652FF5D616F28E2,C,pooled_joint_rl,initial_rl,1
REC-13EC63DD385DABCA,TRN-7C257B331293E00C,C,pooled_joint_rl,initial_rl,1
REC-13F991CCDE8D7575,TRN-9C6C760E9A8FC9D9,B,pooled_joint_rl,initial_rl,1
REC-1400600FE12737EF,TRN-9C392FFF33F5E261,U,pooled_joint_rl,rest_3954,1
REC-141029EF8789F050,TRN-42FAD594408EC05E,U,pooled_joint_rl,rest_3954,1
REC-14160E37ACA0C30C,TRN-4A657A949D8AFD34,C,pooled_joint_rl,initial_rl,1
REC-1424307579CA8697,TRN-B50945045165A60B,U,pooled_joint_rl,rest_3954,1
REC-142C56DE61953018,TRN-02087A2D83CEDFC7,U,pooled_joint_rl,rest_3954,1
REC-14322DB53FFD6BBB,TRN-A90BF80723194727,U,pooled_joint_rl,rest_3954,1
REC-143EAF81940FB50D,TRN-A2EDC3C9CD018DDD,U,pooled_joint_rl,rest_3954,1
REC-144D2D30DED2E582,TRN-13A4BF9643BDB50C,U,pooled_joint_rl,rest_3954,1
REC-1458B33511686533,TRN-9413A3658230C258,U,pooled_joint_rl,rest_3954,1
REC-145F36F1E088EDDC,TRN-85938A9EAEB23D26,U,pooled_joint_rl,rest_3954,1
REC-145F64462A2EE7BB,TRN-74596C60C33BF95C,U,pooled_joint_rl,rest_3954,1
REC-1460CE0651BD9E98,TRN-B5025EAE9F4B8F26,U,pooled_joint_rl,rest_3954,1
REC-14685173DEDDC1A8,TRN-AE6B8B55A8E9EC41,U,pooled_joint_rl,rest_3954,1
REC-147EC01DB09980D7,TRN-8A3C0B283B1D01F5,U,pooled_joint_rl,rest_3954,1
REC-148BB346EF2608DA,TRN-145B37C344DC62D0,U,pooled_joint_rl,rest_3954,1
REC-14937FFB7E328FD2,TRN-7766A4179BB98F48,U,pooled_joint_rl,rest_3954,1
REC-1494732E4BE95816,TRN-19D0326778CE7408,U,pooled_joint_rl,rest_3954,1
